Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1827/01/03;1;1827;35;251;BELLES-LETTRES;Théâtre;Français;Répertoire du Théâtre-Français, avec des commentaires par Voltaire, L. Racine, Laharpe, Luneau de Boisgermain, d'Olivet, Palissot, Geoffroy, etc., des remarques de Molière, Le Kain, Baron, Brizard, Molé, Préville, mesdames Clairon, Duménil, Arnould, etc. Édition classée dans un nouvel ordre, ornée de 12 portraits et précédée de notices développées sur les auteurs et acteurs célèbres. Par MM. L. B. Picard et J. Peyrot. XXVIe livraison.;;"Collectif;Compilation;Nom féminin;Pseudonyme";;;"M. L. B. Picard;M. J. Peyrot;Voltaire;L. Racine;Laharpe;Luneau de Boisgermain;d'Olivet;Palissot;Geoffroy;Molière;Le Kain;Baron;Brizard;Molé;Préville;madame Clairon;madame Duménil;madame Arnould;etc.";2;;32;;in-8°;;;;;2,0;;;;;;;;;;;;;Rignoux;Paris;Paris, rue Poupée, n. 11;;Paris;Roux-Dufort;Paris;Naudin;;;;;;;;;;;;;In-8° de quatre demi-feuilles. L'édition aura deux volumes in-8°, chacun de 40 livraisons, qui paraîtront tous les quinze jours.;;
1827/01/03;1;1827;37;243;BELLES-LETTRES;Poétique et Poésie;Français;Sept Messéniennes nouvelles.;M. Casimir Delavigne;;;;;15;;240;;in-8°;;;;;9,0;;;;;;;;;;;;;Pinard;Paris;Paris, au Palais-Royal;Ladvocat;;;;;;;;;;;;;;;;;Plus une planche de musique.;;
1827/01/03;1;1827;38;259;BELLES-LETTRES;Romans et Contes;Français;Simple histoire. Tome Ier.;;Anonyme;;;;3 7/16;;220;;in-32;;;;;1,25;;;;;;;;;;;;;F. Didot;Paris;Paris, Palais-Royal, grande cour;Dauthereau;;;;;;;;;;;;;;;;;Prix : 1-25. Aux acquéreurs de toute la collection : 1-0. IXe livraison de la Collection des meilleurs romans français et étrangers en 100 volumes. C'est le tome IV de la Vie de Mariamne, qui a paru et a été annoncée sous le n. 7802 de 1826.;;
1827/01/03;1;1827;40;247;BELLES-LETTRES;Poétique et Poésie;Français;"Supplément à la Nouvelle anthologie, ou Choix de chansons anciennes et modernes ; publiées par L. Castel. Troisième livraison.";;Compilation;;;L. Castel;1;;64;;in-32;;;;;0,5;;;;;;;;;;;;;Farcy;Paris;Paris, Palais-Royal, galerie de bois, n. 263-264;;;;;;;;;;;;;;;;;;;;
1827/01/03;1;1827;44;258;BELLES-LETTRES;Romans et Contes;Français;Les veillées russes.;M. Héguin de Guerle;;;;;10 7/12;;254;;in-12;;;;;3,50;;;;;;;;;;;;;Fain;Paris;Paris, galerie de Nemours;Féret;Paris;Pélicier;;;;;;;;;;;;;;;;;
1827/01/03;1;1827;46;241;BELLES-LETTRES;Poétique et Poésie;"Français;Latin;Sanskrit";Yadjnadattabada, ou la mort d'Yadjnadatta, épisode extrait du Ramayana, poëme épique sanscrit, donné avec le texte gravé, une analyse grammaticale très-détaillée, une traduction française et des notes par A. L. Chezy, et suivi par forme d'appendice d'une traduction latine littérale. Par J. L. Burnouf, un de ses anciens auditeurs, aujourd'hui son collègue au collége royal de France;;Anonyme;"Enseignement;Contexte géographique";"A. L. Chezy;J. L. Burnouf, un de ses anciens auditeurs, aujourd'hui son collège au collége royal de France";A. L. Chezy;22 1/4;;178;;in-4°;;15 planches;15;;;;;;;;;;;;;;;F. Didot;Paris;Paris, rue de Richelieu;Dondey-Dupré fils;;;;;;;;;;;;;;;;;Ouvrage publié par la société asiatique.;;
1827/01/03;1;1827;52;241;BELLES-LETTRES;Poétique et Poésie;"Grec;Latin";Aristophanes, curante Jo. Fr. Boissonade. Tome IV.;Aristophane;;;;Jo. Fr. Boissonade;4 13/16;;308;;in-32;;;;;5;;;;;;;;;;;;;Jules Didot aîné;Paris;Paris, rue de l'Eperon, n. 6;Lefèvre;;;;;;;;;;;;;;;;;Le faux-titre porte : Poetarum graecorum sylloge. Tom. XXIV.;;
1827/01/03;1;1827;53;263;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Esprit de saint Jean Chrysostôme, de saint Grégoire de Naziance et de saint Basile, etc. Par J. Planche.;"saint Jean Chrysostôme;saint Grégoire de Naziance;saint Basile";Compilation;"Contexte géographique;Religion";;J. Planche;8 1/3;;200;;in-12;;;;;;;;;;;;;;;;;;Smith;Paris;Paris, rue Saint-Marc, n. 20;Gide fils;;;;;;;;;;;;;;;;;Réimpression.;;
1827/01/03;1;1827;54;251;BELLES-LETTRES;Théâtre;Grec;Euripide : Iphigénie en Aulide, tragédie. Texte grec, revu sur l'édition allemande de Matthiæ, avec notes critiques, historiques, grammaticales, et les imitations de Racine. A. H. L.;"Euripide;Racine";Compilation;;;Matthiae;4 1/2;;108;;in-12;;;;;1,80;;;;;;;;;;;;;Aug. Delalain;Paris;Paris, rue des Mathurins-Saint-Jacques, n. 5;Aug. Delalain;;;;;;;;;;;;;;;;;;;
1827/01/03;1;1827;56;259;BELLES-LETTRES;Romans et Contes;Français;Léonard et Gertrude, traduit de l'allemand de Pestalozzi. Par Mme la baronne de Guimps.;Pestalozzi;Nom féminin;"Épouse;Noblesse";Mme la baronne de Guimps;;19;;456;;in-12;;;;;;;;;;;;;;;;;;Paschoud;Genève;Paris;Paschoud;;;;;;;;;;;;;;;;;Dont la publication et la vente sont autorisées, conformément à la loi du 25 mars 1822 (art. XIII), et à l'ordonnance du roi du 1er mai 1822.;;
1827/01/06;2;1827;57;245;BELLES-LETTRES;Poétique et Poésie;Français;L'Académie, satire.;;Anonyme;;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Balzac;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Urbain-Canel;;;;;;;;;;;;;;;;;;;
1827/01/06;2;1827;58;262;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Anecdotes contemporaines et inédites, ou Souvenirs d'un ancien officier supérieur.;un ancien officier supérieur;Pseudonyme masculin;"Armée et maintien de l'ordre;Autres";;;2;;72;;in-18;;fac-similé annoncé sous le n. 7 des Gravures, etc.;1;;1;;;;;;;;;;;;;Farcy;Paris;Paris, rue du Temple, n. 7;chez l'éditeur;Paris;marchands de nouveautés;;;;;;;;;;;;;;;Prix : 1-0. Pour les souscripteurs : 0-75. La couverture imprimée porte : Curiosités littéraires. (Première livraison.);;
1827/01/06;2;1827;59;262;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Annuaire anecdotique, ou Souvenirs contemporains. Deuxième édition (ou tirage).;;Anonyme;;;;10;;360;;in-18;;;;;;;;;;;;;;;;;;Cabuchet;Paris;Paris, Palais-Royal, galerie de bois;Ponthieu;;;;;;;;;;;;;;;;;;;
1827/01/06;2;1827;60;264;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;L'art d'obtenir des étrennes et de n'en pas donner, à l'usage de toutes les classes de la société.;un habitué de cette coutume;Pseudonyme masculin;Autres;;;1 3/8;;88;;in-32;;;;;0,75;;;;;;;;;;;;;Plassan;Paris;Paris, Palais-Royal, galerie de bois, n. 233;;;;;;;;;;;;;;;;;;;;
1827/01/06;2;1827;62;244;BELLES-LETTRES;Poétique et Poésie;Français;Le cimetière du Père Lachaise, poëme.;chevalier A. P.;Anonyme masculin;Noblesse;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Decourchant;Paris;Paris, galerie Vivienne, n. 52;chez l'auteur du Plan en relief du cimetière du Père Lachaise;Paris;Garnier;;;;;;;;;;;;;;;;;
1827/01/06;2;1827;63;245;BELLES-LETTRES;Poétique et Poésie;Français;La Corbierade, ou le Triomphe des moines, poëme héroï-comique, en cinq chants.;Auguste Colin;;;;;4 1/2;;72;;in-8°;;;;;;;;;;;;;;;;;;Stahl;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;
1827/01/06;2;1827;67;261;BELLES-LETTRES;Romans et Contes;Français;Les mille et une nuits, contes arabes, traduits par Galland. Édition mignonne. Tome V. (Deuxième livraison.);;Compilation;;Galland;;3 7/16;;220;;in-32;;;;;0,75;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, passage du Caire;Lugan;;;;;;;;;;;;;;;;;L'édition aura sept ou huit volumes composés chacun de deux livraisons. Il y aura dix ou douze gravures. On promet une livraison tous les dix jours.;;
1827/01/06;2;1827;69;242;BELLES-LETTRES;Poétique et Poésie;Français;Œuvres choisies de Sarrazin.;Sarrazin;;;;;5 1/2;;176;;in-16;;;;;;;;;;;;;;;;;;Didot aîné;Paris;Paris, rue du Battoir, n. 19;Delangle;;;;;;;;;;;;;;;;;(1826.) Voyez n. 70.;;
1827/01/06;2;1827;70;242;BELLES-LETTRES;Poétique et Poésie;Français;Œuvres choisies de Senecé.;Senecé;;;;;6;;192;;in-16;;;;;;;;;;;;;;;;;;Didot aîné;Paris;Paris, rue du Battoir, n. 19;Delangle;;;;;;;;;;;;;;;;;"Appartient à la Collection de petits classiques français, et, avec le numéro 69, en forme la quatrième livraison. Chaque livraison de deux volumes coûte, papier extra-fin d'Annonay : 13-0 ; papier de Hollande, tiré à vingt-cinq exemplaires : 30-0.";;
1827/01/06;2;1827;71;266;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de J.-J. Rousseau, avec des éclaircissemens et des notes historiques. (Tome XXVI.) Correspondance, tome V.;J.-J. Rousseau;;;;;27;;432;;in-8°;;;;;3,50;;;;;;;;;;;;;J. Didot aîné;Paris;Paris, galerie de Nemours;Henri Feret;;;;;;;;;;;;;;;;;XIIIe livraison de l'édition, qui a été promise en vingt-cinq volumes, et qui en aura plus de vingt-six.;;
1827/01/06;2;1827;72;266;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Voltaire, avec des remarques et des notes historiques, scientifiques et littéraires: Commentaires, tome II. Deuxième édition.;Voltaire;Pseudonyme;;;;31 1/4;;500;;in-8°;;;;;3,50;;;;;;;;;;;;;Rignoux;Paris;Paris, rue de Vaugirard, n. 17;Baudouin frères;;;;;;;;;;;;;;;;;"Prix du volume: 3-50. Le faux-titre porte: Tome XI. Ce volume forme la XXIXe livraison dans la deuxième édition; les mots deuxième édition indiquant que c'est la deuxième édition publiée par MM. Baudouin frères. Leur première édition est imprimée chez M. J. Didot aîné, sur les mêmes formes que le Voltaire de M. Delangle (ci-devant de M. Dalibon); mais sur papier différent. Les deuxième, troisième, etc. sont imprimées chez M. Rignoux avec les caractères de M. F. Didot. Toutes ces éditions de MM. Baudouin sont promises en 75 volumes. Il paraît que l'ordre des deuxième, troisième, etc. ne sera pas le même que celui de la première, où le contenu de ce tome XI forme le LXVe.";;
1827/01/06;2;1827;73;266;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Voltaire, avec des remarques et des notes historiques, scientifiques et littéraires. Par MM. Auguis, Clogenson, Daunou, L. Dubois, Etienne, Ch. Nodier, etc. (Tome LXVI.) Commentaires (sur Molière, Crébillon, Shakespeare et Corneille), tome III.;Voltaire;Pseudonyme;;;"M. Auguis;M. Clogenson;M. Daunou;M. L. Dubois;M. Etienne;M. Ch. Nodier;etc.";31;;496;;in-8°;;;;;;;;;;;;;;;;;;J. Didot aîné;Paris;Paris, rue du Battoir-Saint-André, n. 19;Delangle;;;;;;;;;;;;;;;;;(1826.) XXXIIe livraison de l'édition annoncée en 75 volumes. Le volume LXVI correspond à la dernière partie du tome XLIX de l'édition de M. Lequien, qui a LXIX volumes: les noms de MM. Arago, François de Neufchâteau et J. V. Leclerc étaient sur les frontispices des premiers volumes.;;
1827/01/06;2;1827;74;266;BELLES-LETTRES;Polygraphes;Français;Œuvres de J. J. Rousseau (Tome XIX). Correspondance, tome III.;J. J. Rousseau;;;;;32 1/2;;520;;in-8°;;;;;;;;;;;;;;;;;;Didot aîné;Paris;Paris;Lequien;Paris, rue du Battoir-Saint-André, n. 20;Werdet et Lequien;;;;;;;;;;;;;;;(1826.);"""Werdet et Lequien, rue du Battoir-Saint-André, n. 20"" est écrit entre parenthèses (JBM).";
1827/01/06;2;1827;76;263;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Pensées de Louis XIV, extraites de ses ouvrages et de ses lettres manuscrites.;Louis XIV;;;;;1 1/2;;54;;in-18;100;;;;;;;;;;;;;;;;;F. Didot;Paris;;;;;;;;;;;;;;;;;;;Tiré à 100.;;
1827/01/06;2;1827;79;236;BELLES-LETTRES;Introduction et Langues;Français;"Répertoire de la littérature ancienne et moderne, contenant : 1° le lycée de Laharpe, les élémens de littérature de Marmontel, un choix d'articles littéraires de Rollin, Voltaire, Batteux, etc.; 2° des notices biographiques sur les principaux auteurs anciens et modernes, avec des jugemens par nos meilleurs critiques, tels que d'Alembert, Batteux, etc., etc.; 3° des morceaux choisis, avec des notes. Tome XXVI. (SAR-SOU.)";"Laharpe;Marmontel;Rollin;Voltaire;Batteux;etc.";"Compilation;Pseudonyme collectif";;;"nos meilleurs critiques;d'Alembert;Batteux;etc.";30;;480;;in-8°;;;;;6,50;;;;;;;;;;;;;Pochard;Paris;Paris, rue de Savoie, n. 6;Castel de Courval;;;;;;;;;;;;;;;;;Prix de chaque volume : 6-50.;;
1827/01/06;2;1827;80;259;BELLES-LETTRES;Romans et Contes;Français;Simple histoire. Tome second.;;Anonyme;;;;2 15/16;;188;;in-32;;;;;1,25;;;;;;;;;;;;;F. Didot;Paris;Paris, Palais-Royal, grande cour;Dauthereau;;;;;;;;;;;;;;;;;Prix : 1-25. Aux acquéreurs de toute la collection : 1-0. Xe livraison de la Collection des meilleurs romans français et étrangers en 100 volumes.;;
1827/01/10;3;1827;107;264;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Almanach matrimonial de M. Brunet, homme d'affaires, avec un Aperçu sur les avantages du mariage, ainsi que sur les moyens délicats et secrets que l'auteur emploie pour marier les personnes qui l'honorent de leur confiance.;M. Brunet, homme d'affaires;;Autres;;;2 2/9;;80;;in-18;;;;;0,75;;;;;;;;;;;;;Béraud;Paris;Paris, rue de Seine-St-Germain, n. 29;chez l'auteur;Paris, rue de Seine-St-Germain, n. 14;chez l'auteur;;;;;;;;;;;;;;;A Paris, chez l'auteur, rue de Seine-St-Germain, n. 29 (et le 1er avril, même rue, n. 14);;
1827/01/10;3;1827;117;244;BELLES-LETTRES;Poétique et Poésie;Français;Les glaces enlevées, ou la Rapaxiade, poëme héroï-comique en cinq chants.;;Anonyme;;;;5;;80;;in-8°;25;vignettes;;;;;;;;;;;;;;;;Tastu;Paris;;;;;;;;;;;;;;;;;;;Avec vignettes sur les mêmes pages que le texte. Tiré à 25. Ne se vend pas.;;
1827/01/10;3;1827;118;260;BELLES-LETTRES;Romans et Contes;Français;Histoire de Don Quichotte de la Manche, traduction de Filleau de Saint-Martin, édition mignonne. Tome Ier. Seconde livraison.;;Anonyme;;Filleau de Saint-Martin;;3 3/4;;240;;in-32;;8 gravures;8;papier des Vosges;0,75;;8 gravures;8;papier vélin satiné;1,0;;;;;;;;Didot jeune;Paris;Paris, passage du Caire, n. 121;Lugan;;;;;;;;;;;;;;;;;L'édition aura huit volumes et huit gravures. On promet un volume tous les dix jours.;Les huit gravures sont pour l'ensemble de l'édition (JBM).;
1827/01/10;3;1827;123;236;BELLES-LETTRES;Introduction et Langues;Français;Leçons de littérature, prononcées à l'école normale.;J. F. Laharpe;;;;;2 1/2;;160;;in-32;;;;;0,75;;;;;;;;;;;;;Balzac;Paris;Paris, rue de Vaugirard, n. 17;Baudouin frères;;;;;;;;;;;;;;;;;(1826.);;
1827/01/10;3;1827;132;266;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de G. Legouvé, membre de l'institut. (Tome II.) Poëmes.;G. Legouvé, membre de l'institut;;Sociétés savantes;;;26 3/8;;422;;in-8°;;;;;8,0;;;;papier vélin;14,0;;;;;;;;J. Didot aîné;Paris;Paris, rue Saint-Jacques, n. 59;L. Janet;;;;;;;;;;;;;;;;;;;
1827/01/10;3;1827;133;266;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Voltaire, avec des remarques et des notes historiques, scientifiques et littéraires: Commentaires, tome II. Troisième édition.;Voltaire;Pseudonyme;;;;31 1/4;;500;;in-8°;;;;;3,50;;;;;;;;;;;;;Rignoux;Paris;Paris, rue de Vaugirard, n. 17;Baudouin frères;;;;;;;;;;;;;;;;;Les faux-titres portent: Tome XI. Ce volume forme la XXIIe livraison de la IIIe édition et la XIIe livraison de la IVe. (Voyez n. 72.) Ces éditions sont promises en 75 volumes.;;
1827/01/10;3;1827;133;266;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Voltaire, avec des remarques et des notes historiques, scientifiques et littéraires: Commentaires, tome II. Quatrième édition.;Voltaire;Pseudonyme;;;;31 1/4;;500;;in-8°;;;;;3,50;;;;;;;;;;;;;Rignoux;Paris;Paris, rue de Vaugirard, n. 17;Baudouin frères;;;;;;;;;;;;;;;;;Les faux-titres portent: Tome XI. Ce volume forme la XXIIe livraison de la IIIe édition et la XIIe livraison de la IVe. (Voyez n. 72.) Ces éditions sont promises en 75 volumes.;;
1827/01/10;3;1827;137;253;BELLES-LETTRES;Théâtre;Français;Stanislas, ou la Sœur de Christine, vaudeville en un acte, représenté sur le théâtre des Variétés, le 6 août 1823. Deuxième édition, conforme à la représentation.;"M. Théaulon;M. Eugène";"Collectif;Pseudonyme masculin";;;;2 1/2;;40;;in-8°;;;;;;;;;;;;;;;;;;David;Paris;Paris, cour des Fontaines, n. 7;;;;;;;;;;;;;;;;;;;;
1827/01/10;3;1827;141;257;BELLES-LETTRES;Romans et Contes;Français;Voyage d'Anacharsis en Grèce vers le milieu du quatrième siècle avant l'ère vulgaire. XXIe livraison.;J. J. Barthélemy;;;;;14;;224;;in-8°;;;;;;;;;;;;;;;;;;Decourchant;Paris;Paris, Palais-Royal, galerie de bois, n. 250;Sanson;;;;;;;;;;;;;;;;;Prix de l'ouvrage complet : 21-0. Avec les planches : 26-25.;;
1827/01/10;3;1827;142;261;BELLES-LETTRES;Philologie, Critique, Mélanges;Allemand;Auserwählte Muster der deutschen Literatur, etc. Von J. Fr. Aufschlager Zweiter Theil. (Morceaux choisis de littérature allemande. Par J. F. Aufschlager.) Deuxième volume.;;Compilation;;;J. Fr. Aufschlager;15;;360;;in-12;;;;;;;;;;;;;;;;;;Heitz;Strasbourg;Strasbourg;Heitz;;;;;;;;;;;;;;;;;Prix des deux volumes : 5-0.;;
1827/01/10;3;1827;146;240;BELLES-LETTRES;Rhétorique et Eloquence;Grec;Harangue d'Eschine sur la couronne, texte grec revu et corrigé par C. M. E***, ancien professeur.;Eschine;Anonyme masculin;"Enseignement;Autres";;C. M. E***, ancien professeur;4 5/6;;116;;in-12;;;;;;;;;;;;;;;;;;Eberhart;Paris;Paris, quai Conti, n. 13;Maire-Nyon;;;;;;;;;;;;;;;;;;;
1827/01/13;4;1827;147;265;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Abrégé des sciences et de géographie, à l'usage des enfans des deux sexes.;;Anonyme;;;;18 1/2;;444;;in-12;;;;;1,50;;;;;;;;;;;;;Aubanel;Avignon;Avignon;Aubanel;;;;;;;;;;;;;;;;;(1826.);;
1827/01/13;4;1827;149;252;BELLES-LETTRES;Théâtre;Français;Le Cachemire, comédie en un acte et en vers. Représentée sur le théâtre royal de l'Odéon, le 16 décembre 1826.;M. Edouard;Pseudonyme masculin;;;;2 1/4;;36;;in-8°;;;;;;;;;;;;;;;;;;Duverger;Paris;Paris, rue de Valois, n. 1 ter;Brunet;;;;;;;;;;;;;;;;;;;
1827/01/13;4;1827;152;258;BELLES-LETTRES;Romans et Contes;Français;Le comte de Valmont, ou les Égaremens de la raison. Nouvelle édition.;;Anonyme;;;;68;;1632;5;in-12;;frontispices gravés et planches;;;;;;;;;;;;;;;;Cosson;Paris;Paris, quai des Augustins, n. 47;Froment;Paris, rue des Grands-Augustins, n. 22;;;;;;;;;;;;;;;;Voyez n. 183.;;
1827/01/13;4;1827;157;237;BELLES-LETTRES;Introduction et Langues;Français;Exposition d'une nouvelle méthode pour apprendre la langue latine.;Dubuisson, ancien directeur d'école secondaire;;"Enseignement;Autres";;;7 1/16;;;;in-12;;;;broché;3,50;;;;relié;4,25;;;;;;;;Bellemain;Paris;Paris, rue du Pot-de-Fer, n. 14;;;;;;;;;;;;;;;;;;Plus un prospectus in-12 d'un sixième de feuille.;;
1827/01/13;4;1827;158;240;BELLES-LETTRES;Rhétorique et Eloquence;Français;Le guide des humanités, ou Premiers principes du goût, développés par des remarques sur les plus beaux vers de Virgile et autres bons poètes latins et français. Par l'abbé Tuet. Nouvelle édition, augmentée des Élémens de poésie latine par le même.;abbé Tuet;;Religion;;;15;;360;;in-12;;;;;;;;;;;;;;;;;;Rusand;Lyon;Lyon;Rusand;Paris;Rusand;;;;;;;;;;;;;;;(1826.);;
