Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1825/01/01;1;1825;31;234;BELLES-LETTRES;Romans et Contes;Français;Théodora, ou la famille chrétienne;;Camille Paganel;;;;6 2/3;;160;;in-12;;;;;;;;;;;;;;;;;;Marchand-Dubreuil;Paris;Paris;Ladvocat;;;;;;;;;;;;;;;;;;;
1825/01/01;1;1825;32;238;BELLES-LETTRES;Romans et Contes;Français;Ivanhoé, ou le Retour du croisé. Par sir Walter Scott, traduit de l'anglais. Par M. A. J. B. Defaucompret, traducteur de la collection complète des romans historiques de sir Walter Scott.;sir Walter Scott;;"Noblesse;Métiers du livre";M. A. J. B. Defaucompret, traducteur de la collection et de la librairie complète des romans historiques de sir Walter Scott;;42;;1008;4;in-12;;;;;;;;;;;;;;;;;;Lachevardière fils;Paris;Paris;Ch. Gosselin;;;;;;;;;;;;;;;;;(1825.);;
1825/01/01;1;1825;33;234;BELLES-LETTRES;Romans et Contes;Français;L'enfant de ma femme. Troisième édition.;Ch. Paul de Kock;;;;;19;;456;2;in-12;;;;;5,0;;;;;;;;;;;;;Hocquet;Paris;Paris;Barba;;;;;;;;;;;;;;;;;"Le premier volume est daté de 1825; le second, de 1824.";;
1825/01/01;1;1825;34;234;BELLES-LETTRES;Romans et Contes;Français;Gustave, ou le Mauvais sujet. Deuxième édition.;Ch. Paul de Kock;;;;;28 1/2;;684;2;in-12;;;;;7,50;;;;;;;;;;;;;Belin;Paris;Paris;J. N. Barba;;;;;;;;;;;;;;;;;;;
1825/01/01;1;1825;39;213;BELLES-LETTRES;Langues;Français;"Grammaire anglaise, simplifiée et réduite à 21 leçons, dont chacune contient des règles très-claires et très-précises, et un thème assez étendu pour en faire l'application, par Vergani; revue, corrigée et considérablement augmentée. Par Hamonière. Nouvelle édition.";Vergani;;;;Hamonière;12 1/6;;292;;in-12;;;;;;;;;;;;;;;;;;Bobée;Paris;Paris, rue de Richelieu, n. 15;Jules Duplessis;;;;;;;;;;;;;;;;;;;
1825/01/01;1;1825;44;240;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Le drapeau pris.;;Anonyme;;;;1 4/9;;52;;in-18;;;;;;;;;;;;;;;;;;P. Renouard;Paris;Paris;N. Pichard;Paris;Dentu;Paris;Delaunay;;;;;;;;;;;;;;;
1825/01/01;1;1825;68;237;BELLES-LETTRES;Romans et Contes;Français;Contes d'un voyageur. Par Geoffrey Crayon, traduits de l'anglais de M. Washington-Irving par Mme Adèle Beaurgard.;M. Washington-Irving;Nom féminin;Épouse;Mme Adèle Beaurgard;;47 5/6;;1148;4;in-12;;;;;;;;;;;;;;;;;;Henry;Paris;Paris;Lecointe et Durey;Paris;Hubert;;;;;;;;;;;;;;;;;
1825/01/01;1;1825;69;237;BELLES-LETTRES;Romans et Contes;Français;Historiettes d'un voyageur. Par Geoffrey Crayon, gentleman, traduites de l'anglais.;;Anonyme;;;;44;;1056;4;in-12;;;;;;;;;;;;;;;;;;Carpentier-Méricourt;Paris;;;;;;;;;;;;;;;;;;;;Geoffrey Crayon est un personnage plutôt qu'un pseudonyme (JBM).;
1825/01/01;1;1825;70;240;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Denorama, ou Spicilège historique et anecdotique sur chaque partie du corps humain.;Mazeret;;;;Devéria;6 7/9;;244;;in-18;;le frontispice gravé, 4 planches;5;papier vélin;5,0;;;;;;;;;;;;;Rignoux;Paris;Paris;Peytieux;;;;;;;;;;;;;;;;;Plus le frontispice gravé, 4 planches d'après les dessins de Devéria, et un calendrier gravé. Toute l'édition est sur papier vélin.;;
1825/01/01;1;1825;85;244;BELLES-LETTRES;Polygraphes;Français;Collection des planches composant la botanique de J. J. Rousseau, gravées et coloriées d'après les dessins de Redouté. Fin du texte.;;;;;"Redouté;V. D. Musset-Pathay";15 1/2;;248;;in-8°;;;;;4,50;;;;;;;;;;;;;Gaultier-Laguionie;Paris;Paris;P. Dupont;;;;;;;;;;;;;;;;;Ce cahier n'a point de planches. Les quinze feuilles et demie qui le composent, et les quatorze feuilles de texte distribuées avec les sept premières livraisons de planches, forment le tome VII (XXIIe et dernier dans l'ordre de publication) des Oeuvres complètes de J. J. Rousseau, classées dans un nouvel ordre, avec des notes historiques et des éclaircissemens, par V. D. Musset-Pathay. Les acquéreurs de cette édition des Œuvres de J.J. Rousseau prennent ou laissent, à leur gré, les planches de la botanique.;;
1825/01/01;1;1825;90;243;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Chamfort, recueillies et publiées avec une Notice historique sur la vie et les écrits de l'auteur. Par P. R. Auguis. Tome IV.;Chamfort;;;;P. R. Auguis;26 3/4;;428;;in-8°;;;;;6,0;;;;;;;;;;;;;David;Paris;Paris;Chaumerot jeune;;;;;;;;;;;;;;;;;Dans la Notice historique qui est en tête du premier volume de cette édition (voyez n. 90), on ne retrouve que quelques tirades prises textuellement dans une notice publiée en l'an III (1795), par M. Ginguené, sobriété extraordinaire de la part de M. P. R. Auguis, qui, en tête de son édition des Poésies de Malherbe, in-18 (voyez n. 4693 de 1822), avait reproduit textuellement la notice de 30 pages qu'on lit dans le tome XIII (de 1779) des Annales poétiques, pages 131-160). Chamfort est mort le 24 germinal de l'an II, ou 13 avril 1794 (et non 1793).;;
1825/01/01;1;1825;91;244;BELLES-LETTRES;Polygraphes;Français;"Oeuvres de Lord Byron. IVe édition, entièrement revue et corrigée par A. P...t; précédée d'une notice sur lord Byron. Par M. Charles Nodier, ornée de vignettes. Tome VIII.";lord Byron;Anonyme;Noblesse;;"M. Charles Nodier;A. P...t";35 3/8;;566;;in-8°;;vignettes;;;;;;;;;;;;;;;;F. Didot;Paris;Paris;Ladvocat;;;;;;;;;;;;;;;;;;;
1825/01/01;1;1825;93;228;BELLES-LETTRES;Théâtre;Français;Le barbier de Séville, ou la précaution inutile, comédie.;Beaumarchais;;;;;3 3/8;;216;;in-32;;une planche;1;;;;;;;;;;;;;;;Rignoux;Paris;Paris;Roux-Dufort aîné;;;;;;;;;;;;;;;;;Le faux-titre porte : Oeuvres choisies de Beaumarchais, tome Ier. On trouvera en tête la Lettre modérée sur la chute et la critique du Barbier de Séville.;;
1825/01/01;1;1825;94;228;BELLES-LETTRES;Théâtre;Français;La folle journée, ou le mariage de Figaro, comédie.;Beaumarchais;;;;;5 3/8;;344;;in-32;;une planche;1;;;;;;;;;;;;;;;Rignoux;Paris;Paris;Roux-Dufort aîné;;;;;;;;;;;;;;;;;Le faux-titre porte: Oeuvres choisies de Beaumarchais, tome II. On trouve en tête la préface.;;
1825/01/01;1;1825;95;228;BELLES-LETTRES;Théâtre;Français;L'autre Tartuffe, ou la Mère coupable, drame.;Beaumarchais;;;;;2 13/16;;180;;in-32;;une planche;1;;;;;;;;;;;;;;;Rignoux;Paris;Paris;Roux-Dufort aîné;;;;;;;;;;;;;;;;;Le faux-titre porte: Oeuvres choisies de Beaumarchais, tome III. On trouve en tête un Mot sur la Mère coupable.;;
1825/01/01;1;1825;96;218;BELLES-LETTRES;Poétique et Poésie;Français;Etrennes de la bienfaisance, ou petit Recueil de morceaux de poésies, concernant les hôpitaux et les prisons.;auteur de l'Epître à Gilbert, publiée en 1816;Pseudonyme;Métiers du livre;;;1 1/4;;20;;in-8°;;;;;;;;;;;;;;;;;;Trouvé;Paris;Paris;Trouvé;;;;;;;;;;;;;;;;;L'Epître à Gilbert est dans ces Etrennes.;;
1825/01/01;1;1825;97;223;BELLES-LETTRES;Poétique et Poésie;Français;Couplets chantés par Camu, garçon de bureau de la comptabilité générale du ministère des finances, le 25 décembre 1824, pour l'inauguration du buste de S. M. Charles X, dans un local fort sombre.;M. Bignon, acteur du théâtre des Variétés;;Beaux-Arts;;;0 1/8;;2;;in-8°;;;;;;;;;;;;;;;;;;Setier;Paris;;;;;;;;;;;;;;;;;;;Ces couplets sont de M. Bignon, acteur du théâtre des Variétés.;;
1825/01/01;1;1825;106;216;BELLES-LETTRES;Poétique et Poésie;Français;"Poésies de Clotilde de Surville, poète français du XVe siècle ; publiées par Ch. Vanderbourg. Nouvelles éditions sous trois formats différens. (Prospectus.)";;Anonyme;;;;0 1/8;;2;;in-8°;;;;;;;;;;;;;;;;;;Rignoux;Paris;Paris;Nepveu;;;;;;;;;;;;;;;;;L'édition in-8° sur papier carré collé d'Annonay, avec quatre vignettes, d'après les dessins de Collin, coûtera 15-0. Papier cavalier vélin d'Annonay, tiré à 100 : 30-0. Idem, gravures doubles, noires et coloriées, rehaussées en or dans les ornemens : 40-0. L'édition in-18 sur grand-raisin vélin d'Annonay, avec dix vignettes : 6-0. Idem, gravures coloriées : 10-0. L'édition in-32 sur grand-raisin vélin d'Annonay, avec cinq vignettes : 5-0. Idem, avec neuf vignettes coloriées : 8-0.;;
1825/01/01;1;1825;114;231;BELLES-LETTRES;Théâtre;Français;Réflexions d'un père de famille sur le spectacle des petits enfans de M. Comte, physicien du roi.;M. de Vieumaison;;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Lebel;Paris;Paris;Imbert;;;;;;;;;;;;;;;;;;;
1825/01/01;1;1825;115;221;BELLES-LETTRES;Poétique et Poésie;Français;Chants funèbres, attaque du château de Versailles, attaque du château des Tuileries, journée du 10 août.;de Caze (de Provence);;Contexte géographique;;;4 1/2;;72;;in-8°;;;;;2,0;;;;;;;;;;;;;Demonville;Paris;Paris;Demonville;Paris;Dentu;Paris;N. Pichard;;;;;;;;;;;;;;;
1825/01/01;1;1825;116;240;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;"Annales romantiques; recueil de morceaux choisis de littérature contemporaine.";;Compilation;;;;10 2/3;;384;;in-18;;une planche;1;;;;;;;;;;;;;;;Rignoux;Paris;Paris;Urbain Canel;Paris;Audin;;;;;;;;;;;;;;;Contient des morceaux en prose et en vers.;;
1825/01/01;1;1825;130;216;BELLES-LETTRES;Poétique et Poésie;"Français;Latin";Recueil des pièces de vers lues dans l'exercice littéraire qui a eu lieu le 5 décembre 1824, au collége Sainte-Barbe, rue des Postes, à l'occasion de la fête de sainte Barbe.;;Anonyme;;;;2 1/2;;40;;in-8°;;;;;;;;;;;;;;;;;;Cosson;Paris;;;;;;;;;;;;;;;;;;;Contient des vers latins.;;
1825/01/01;1;1825;131;216;BELLES-LETTRES;Poétique et Poésie;"Français;Latin";Séance littéraire annuelle de l'institution maison de Sainte-Barbe, dirigée par M. de Lanneau fils.;;Anonyme;;;;2 1/4;;36;;in-8°;;;;;;;;;;;;;;;;;;Gratiot;Paris;;;;;;;;;;;;;;;;;;;La majeure partie des pièces est en vers latins.;;
1825/01/01;1;1825;132;239;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Traduction du discours latin prononcé par M. Langlois, le 16 août 1824, à la distribution des prix du concours général des colléges de Paris. Par C. E. G., élève couronné de l'institution Brissaud.;M. Langlois;Anonyme masculin;Enseignement;C. E. G., élève couronné de l'institution Brissaud;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Eberhart;Paris;Paris;Eberhart;;;;;;;;;;;;;;;;;;;
1825/01/08;2;1825;136;243;BELLES-LETTRES;Polygraphes;Français;Oeuvres de Fontenelle, précédées d'une notice historique sur sa vie et ses ouvrages. Tome III. (Les Mondes, Dialogues des morts, etc.);Fontenelle;;;;;29 1/4;;468;;in-8°;;;;;6,0;;;;;;;;;;;;;Pinard;Paris;Paris;Salmon;Paris;Peytieux;;;;;;;;;;;;;;;"L'édition aura cinq volumes; il en paraît trois.";;
1825/01/08;2;1825;138;243;BELLES-LETTRES;Polygraphes;Français;Oeuvres de P. Corneille, avec les notes de tous les commentateurs. Tomes XI et XII.;P. Corneille;Pseudonyme collectif;;;tous les commentateurs;47 3/8;;758;2;in-8°;;;;;;;;;;;;;;;;;;J. Didot aîné;Paris;Paris;Lefèvre;;;;;;;;;;;;;;;;;Les faux-titres portent : Collection des Classiques français.;;
1825/01/08;2;1825;139;244;BELLES-LETTRES;Polygraphes;Français;Conférences et discours sur les principaux devoirs des ecclésiastiques.;Massillon;;;;;36 3/8;;582;;in-8°;;;;;;;;;;;;;;;;;;Lachevardière;Paris;Paris;Delestre Boulage;;;;;;;;;;;;;;;;;(1824.) Le faux-titre porte: Oeuvres choisies de Massillon (VI).;;
1825/01/08;2;1825;141;"243;216";BELLES-LETTRES;Poétique et Poésie;Français;Poésies diverses de Voltaire. Tome 1.;Voltaire;Pseudonyme;;;;1 13/24;;148;;in-48;;;;;2,0;;;;;;;;;;;;;J. Didot aîné;Paris;Paris;Roux-Durfort;Paris;Froment;;;;;;;;;;;;;;;"(1824.) Le faux-titre porte: Classiques en miniature (2e livraison); collection qui aura 50 volumes in-48, et formera aussi un seul volume in-8°. V. n. 24.";;
1825/01/08;2;1825;142;216;BELLES-LETTRES;Poétique et Poésie;Français;La Pucelle d'Orléans, poëme en vingt-un chants, suivi de Corisandre.;Voltaire;Pseudonyme;;;;5 7/8;;376;;in-32;20;;;papier ordinaire;;6;;;vélin;;;;;;;;;F. Didot;Paris;Paris;Nepveu;;;;;;;;;;;;;;;;;Tiré à 26 exemplaires, dont 6 sur vélin.;;
1825/01/08;2;1825;143;245;BELLES-LETTRES;Mythologie et Fables;Français;Fables.;Théophile Deyeux;;;;;7 1/2;;180;;in-12;;des lithographies;;;;;;;;;;;;;;;;Moreau;Paris;Paris;Nepveu;;;;;;;;;;;;;;;;;;;
1825/01/08;2;1825;144;219;BELLES-LETTRES;Poétique et Poésie;Français;Chant sacré sur la coupole de Sainte-Geneviève.;Charles Grenier;;;;;1 3/4;;28;;in-8°;;;;;;;;;;;;;;;;;;Carpentier-Méricourt;Paris;Paris;Ponthieu;;;;;;;;;;;;;;;;;;;
1825/01/08;2;1825;145;219;BELLES-LETTRES;Poétique et Poésie;Français;"Epître au comte de Las Cases sur le Mémorial de Sainte-Hélène; précédée d'un chant triomphal sur la délivrance de la Grèce.";Emile de La Bretonnière;;;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Crapelet;Paris;Paris;Veret;;;;;;;;;;;;;;;;;;;
1825/01/08;2;1825;146;219;BELLES-LETTRES;Poétique et Poésie;Français;Le nouvel an, dédié à M. le comte de Chérisey, colonel du 38e régiment de ligne, etc. Par son très-humble et très-obéissant serviteur, A. Guillot, adjudant-sous-officier.;son très-humble et très-obéissant serviteur, A. Guillot, adjudant-sous-officier;;"Armée et maintien de l'ordre;Autres";;;0 1/2;;4;;in-4°;;;;;;;;;;;;;;;;;;Fain;Paris;;;;;;;;;;;;;;;;;;;;;
1825/01/08;2;1825;147;218;BELLES-LETTRES;Poétique et Poésie;Français;Fleurs poétiques, ornées de 16 gravures de fleurs coloriées.;P. Denne Baron, de plusieurs académies;;Sociétés savantes;;;5 2/3;;204;;in-18;;16 planches;16;;;;;;;;;;;;;;;Lachevardière fils;Paris;Paris;A. Eymery;;;;;;;;;;;;;;;;;;;
1825/01/08;2;1825;148;223;BELLES-LETTRES;Poétique et Poésie;Français;La Marotte de Sainte-Pélagie, ou Momus en prison.;;Anonyme;;;;6 1/2;;234;;in-18;;une planche;1;;;;;;;;;;;;;;;Plassan;Paris;Paris, rue de Grenelle-Saint-Germain, n. 38;;Paris;Tenon;Paris;Ponthieu;;;;;;;;;;;;;;;
1825/01/08;2;1825;149;227;BELLES-LETTRES;Théâtre;Français;"Oeuvres complètes de Molière, avec les notes de tous les commentateurs; édition publiée par L. Aimé Martin. Tome IV.";Molière;"Pseudonyme;Pseudonyme collectif";;;"L. Aimé Martin;tous les commentateurs";29;;464;;in-8°;;;;;;;;;;;;;;;;;;Jules Didot aîné;Paris;Paris;Lefèvre;;;;;;;;;;;;;;;;;;;
1825/01/08;2;1825;150;232;BELLES-LETTRES;Théâtre;Langue régionale;La pastressou ou leis escooufestrès, comediou en un acte et en vers prouvençaous d'un dialecté d'Arlès.;M. de Truchet, de l'acadèmio de Marseillou;;"Contexte géographique;Sociétés savantes";;;2 3/4;;44;;in-8°;;;;;;;;;;;;;;;;;;Moreau;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;(1824.);;
1825/01/08;2;1825;151;231;BELLES-LETTRES;Théâtre;Français;"Le rameau d'or, ou la fée du vieux Chêne, folie-pantomime-féerie, en deux actes, à grand spectacle, imitée de l'allemand par M. Lefèbre; représentée sur le théâtre de la Gaîté le 30 décembre 1824.";M. Lefèbre;;;;;2 1/2;;40;;in-8°;;;;;0,50;;;;;;;;;;;;;David;Paris;Paris;Pollet;;;;;;;;;;;;;;;;;;;
1825/01/08;2;1825;152;228;BELLES-LETTRES;Théâtre;Français;"L'enfant trouvé, comédie en trois actes et en prose; représentée sur le théâtre royal de l'Oléon le 13 décembre 1824.";"M. Picard;M. Mazères";Collectif;;;;4 1/2;;72;;in-8°;;;;;;;;;;;;;;;;;;Fain;Paris;Paris;Barba;;;;;;;;;;;;;;;;;;;
