Année;Livraison;Date;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1821;1;1821/01/06;18;175;BELLES-LETTRES;Poétique et Poésie;Français;Recueil de couplets chantés dans un banquet de royalistes;;Anonyme;;;;1 1/4;;20;1;In-8°;;;;;;;;;;;;;;;;;;F. Marie;Rouen;;;;;;;;;;;;;;;;;;;;;
1821;1;1821/01/06;29;191;BELLES-LETTRES;Philologie, Mélanges, Critique, etc.;Français;Libéralis, ou l'Honnéte Homme, avec une Epitre à Boileau, et quelques autres pièces de vers;Mi. J. Degallia;;;;;2 1/2;;90;1;In-18;;;;;;;;;;;;;;;;;;Lavignac;Bordeaux;Paris;Pillet aîné;Bordeaux;veuve Bergeret;;;;;;;;;;;;;;;;;
1821;1;1821/01/06;33;180;BELLES-LETTRES;Théâtre;Français;Observations amicales et complimens de bonne année, adressés à M. Cadet Buteux, électeur de 1820.;J. F. Simonot, ancien aide-de-camp;;Armée et maintien de l'ordre;;;1 1/4;;20;;In-8°;;;;;0,50;;;;;;;;;;;;;Guiraudet;Paris;Paris;Chaumerot;;;;;;;;;;;;;;;;;Voyez num. 4677 de 1820.;;
1821;1;1821/01/06;34;189;BELLES-LETTRES;Mythologie et Fables;Français;Mythologie en action;;Anonyme;;;;0 1/8;;16;;In-64;;36 cartes;36;;;;;;;;;;;;;;;Mme veuve Jeunehomme;Paris;Paris;les marchands de nouveautés;Paris;Canu;Paris, rue Saint-Jacques, n. 66;;;;;;;;;;;;;;;;
1821;1;1821/01/06;53;194;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Buffon, mises en ordre par M. le comte de Lacepède. Seconde édition, tome X;Buffon;;Noblesse;;M. le comte de Lacepède;34 1/2;;552;;In-8°;;;;;;;;;;;;;;;;;;Plassan;Paris;Paris;Rapet;;;;;;;;;;;;;;;;;;;
1821;1;1821/01/06;54;195;BELLES-LETTRES;Polygraphes;Français;"Œuvres complètes de Mme la Baronne de Staël, publiées par son fils ; précédées d'une notice sur le caractère et les écrits de Mme de Staël, par Mme Necker de Saussure. Tomes X et XI.";Mme la Baronne de Staël;Nom féminin;"Épouse;Noblesse;Liens familiaux";;"Mme Necker de Saussure;son fils [de Mme la baronne de Staël]";45;;1080;2;in-12;;;;;;;;;;;;;;;;;;Plassan;Paris;Paris;Treuttel et Wurtz;Strasbourg;Treuttel et Wurtz;Londres;Treuttel et Wurtz;;;;;;;;;;;;;Cette livraison contient les tomes I et II de l'Allemagne.;;
1821;1;1821/01/06;55;189;BELLES-LETTRES;Romans et Contes;Français;Six Nouvelles;M. Stephen Arnoult, auteur de Catherine de Bourbon, etc.;;Métiers du livre;;;27 1/2;;660;2;In-12;;;;;6,0;;;;;;;;;;;;;Demonville;Paris;Paris;Rosa;;;;;;;;;;;;;;;;;;;
1821;1;1821/01/06;59;193;BELLES-LETTRES;Philologie, Mélanges, Critique, etc.;Français;Etrennes françaises : Tableau philosophique du bonheur et de la gloire de la France sous le règne immortel et libéral de S. M. Louis XVIII, ou la France au 1er janvier 1821;Auguste Hus;;;;;0 1/4;;4;1;In-8°;;;;;0,25;;;;;;;;;;;;;Rougeron;Paris;Paris, vis-à-vis le passage du Panorama;le libraire vis-à-vis le passage du Panorama;;;;;;;;;;;;;;;;;;;
1821;1;1821/01/06;60;192;BELLES-LETTRES;Philologie, Mélanges, Critique, etc.;Français;"Le Nouvel astrologue parisien, ou le Mathieu Laensberg réformé, à l'usage des habitans de la France; contenant des observations sur les mœurs et usages de la capitale et des campagnes; une grande vision de l'astrologue, des prédictions générales sur les événemens futurs, sur la politique et la littérature, sur les journaux et les théâtres; un petit traité sur l'éducation d'un jeune prince; un dialogue entre A et B, censeurs de la pensée; des mélanges et beaucoup d'autres choses importantes et curieuses; orné de figures. Pour l'année 1821.";V. X. Y. Z.;Anonyme;;;;3;;144;1;In-24;;figures;;;1;;;;;;;;;;;;;Cordier;Paris;Paris;Mme veuve Lepetit;;;;;;;;;;;;;;;;;;;
1821;1;1821/01/06;61;190;BELLES-LETTRES;Mythologie et Fables;Français;"La Fontaine en estampes, ou Nouvelle édition des fables, plus complète que les précédentes, ornée de 110 gravures en taille-douce, imprimées sur le texte; précédée de la vie de l'auteur extraite du nouvel ouvrage de M. Walkenaer, membre de l'Institut";La Fontaine;;Sociétés savantes;;M. Walkenaer, membre de l'Institut;61;;488;;In-4°;;110 gravures en taille-douce, imprimées sur le texte;110;cartonné;25,0;;;;;;;;;;;;;le Normant;Paris;Paris;Nepveu;;;;;;;;;;;;;;;;;;;
1821;1;1821/01/06;62;174;BELLES-LETTRES;Poétique et Poésie;Français;Ode à la puissance divine;Charles Fontaine;;;;;0 1/2;;8;;In-8°;;;;;;;;;;;;;;;;;;Demonville;Paris;;;;;;;;;;;;;;;;;;;;;
1821;1;1821/01/06;63;172;BELLES-LETTRES;Poétique et Poésie;Français;"Mon voyage dans les Ardennes au mois de septembre 1819; avec toutes les circonstances qui l'ont précédé; ouvrage en vers";J. F. Senart fils;;Liens familiaux;;;4 1/2;;72;;In-8°;;;;;;;;;;;;;;;;;;Renaudière;Paris;Paris, rue Montmartre, n. 58;chez l'auteur;Paris;Vigor Renaudière;Paris;marchands de nouveautés;;;;;;;;;;;;;;;
1821;1;1821/01/06;64;176;BELLES-LETTRES;Poétique et Poésie;Français;"Poésies lyriques et bucoliques; suivies d'Héromède, reine de Ségeste, tragédie en cinq actes";M. Dorion;;;;;14 3/4;;236;;In-8°;;;;;;;;;;;;;;;;;;Firmin Didot;Paris;Paris;Firmin Didot;Paris;Delaunay;Paris;Dentu;Paris;Nicolle;Paris;tous les libraires étrangers;;;;;;;;;;;
1821;1;1821/01/06;65;180;BELLES-LETTRES;Théâtre;Français;Le Rideau déchiré. Théâtre-Français. Décembre 1820;;Anonyme;;;;2;;32;;In-8°;;;;;1,0;;;;;;;;;;;;;Dupont;Paris;Paris;Ponthieu;;;;;;;;;;;;;;;;;;;
1821;1;1821/01/06;75;175;BELLES-LETTRES;Poétique et Poésie;Français;Chansons et Poésies diverses;Brazier, convive du Caveau moderne;;Autres;;;6;;216;;In-18;;;;;2,5;;;;;;;;;;;;;Migneret;Paris;Paris;Rosa;;;;;;;;;;;;;;;;;;;
1821;1;1821/01/06;90;179;BELLES-LETTRES;Théâtre;Grec;Aristophanis Nubes græcè, ad usum scholarum;Aristophane;;;;;4;;96;;In-12;;;;;;;;;;;;;;;;;;Auguste Delalain;Paris;;;;;;;;;;;;;;;;;;;;;
1821;1;1821/01/06;91;193;BELLES-LETTRES;Polygraphes;"Latin;Grec";Bibliotheca classica latina, sive Collectio auctorum classicorum latinorum, cum notis et indicibus. Septième livraison;"Virgile;Tacite;Corneille;Crébillon;Racine;Chénier";Compilation;Métiers du livre;Joseph Scaliger;"Chr. Gottl. Heyne;Servius;La Cerda;N. E. Lemaire;Jr. Ju. Oberlin;Jos. Naudet;P. Audouin;Brotier;Pichon;Juste Lipse;Heineccius;Rosini;M. (A. A.) Barbier, administrateur des bibliothèques particulières du roi";82 7/8;;1326;3;In-8°;;un portrait de Tacite;1;;26,0;;;;;;;;;;;;;P. Didot aîné et Panckoucke;Paris;Paris, rue du Montblanc, n. 11;J. Laffitte;Paris, boulevart Italien, n. 22;N. E. Lemaire;Paris;H. Nicolle;Paris;Barrois l'aîné;Paris;Fr. Fournier;Paris;A. A. Renouard;Paris;Brunot-Labbe;Paris;Mongie aîné;;;" ""Prix de ces trois volumes (au lieu de 30 fr., attendu que l'un de ces volumes est plus petit que de coutume) : 26-0."" Les trois volumes qui composent eette septième livraison sent :
   I. P. Virgilius Maro qualem omni parte illustratum tertiò publicavit Chr. Gottl. Heyne , cui Servium pariter et Cerdam, et variorum notas cum suis subjunxit N. E. Lemaire. Volumen quintum, In-8° de 39 feuilles trois quarts. Imp. de P. Didot aîné , à Paris.
   Ce volume contient les Carmina minora de Virgile (Culex, Ciris, Catalecta, Copa, et Moretum ); la traduction en vers grecs du Moretum par Joseph Scaliger, et des Commentaria selecta e Servio, Cerda et variis interpretibus qui ad hunc diem elucidaverunt Publii Virgili Maronis opera. Ces commentaires sur les églogues et les géorgiques sont précédés d'une préface (Lectori editor), et terminés par un morceau signé N. E. L. et intitulé : De Conclusione Georgicorum.
   II. Caius Cornelius Tacitus qualem omni parte illustratum postremò publicavit Jr. Ju. Oberlin, cui posthumas ejusdem annotationes et selecta variorum additamenta subjunxit Jos. Naudet. Volumen quintum, ln-8° de 27 feuilles , plus le portrait de Tacite, gravé par P. Audouin, et le tableau généalogique des Césars. Imp. de Panckoucke, à Paris. Ce volume contient les Excursus de Brotier, Pichon, Juste Lipse, Heineccius, Rosini ; des imitations de divers passages de Tacite par Corneille, Racine, Crébillon, Chénier ; Notice des principales éditions et traductions de Tacite par M. (A. A. ) Barbier , administrateur des bibliothèques
particulières du roi.
   III. Indices noninum et rerum etèlatinitatis in Gaium Cornelium Tacitum auctè et diligenter emendati. In-8° de 16 fenilles un huitième. Imp. de Panckoucke , à Paris. Un avertissement signé N. E. L. ( N. E. Lemaire ) explique l'usage de ces deux Index. Le premier est Historicus seu nominum et rerum ; le second est Verborum seu latinitatis.
   La collection se compose de 34 auteurs ou ouvrages : Catulle, CESAR, Cicéron, Claudien, Cornelius Nepos, Florus, Horace, Juvénal, Lucain, Martial, OVIDE, Perse, Phèdre, Plaute, Pline l'ancien, Pline le jeune, Properce, Quinte-Curce, Quintilien, Salluste, Séneque le philosophe, Sénèque le tragique, Silius Italicus, Stace, Suétone, TACITE, Térence, Tibulle, Tite-Live, Valère Maxime, Valerius Flaccus, Velleius Paterculus, VIRGILE, et Poeta latini minores.
   Le TACITE est terminé et a six volumes, y compris les Index. Il paraît trois volumes de CESAR, deux d'OVIDE, cinq de VIRGILE.
   On n'admet pas de souscriptions pour des ouvrages séparés.
   En souscrivant , on paie 10 fr. à imputer sur la dernière livraison.
   La souscription reste ouverte, seulement pour les volumes à publier, au prix , pour chaque volume , de 10-0.
   Les volumes publiés se paient 12-0.
   Les portraits des auteurs et tableaux typographiques des camps, généalogies, etc., sont donnés gratuitement aux souscripteurs ; mais les cartes géographiques et les portraits de personnages illustres autres que les auteurs sont payés à part au prix le plus modéré.";;
1821;2;1821/01/12;94;195;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de C. F. Volney, comte et pair de France, etc., mises en ordre et précédées de la vie de l'auteur. Tomes I et IV;C. F. Volney, comte et pair de France, etc.;;"Contexte géographique;Noblesse;Politique";;Adolphe Bossange;63 1/2;;1016;2;In-8°;50;4 cartes et une pl. gravée;5;;14;50;4 cartes et une pl. gravée;5;papier vélin;24;;;;;;;;Cellot;Paris;Paris;Bossange frères;Paris;;;;;;;;;;;;;;;;"Le premier volume contient 1° Une Notice sur la vie et les écrits de C. F. Volney, signée Adolphe Bossange; 2° Les Ruines; 3° la Loi naturelle; 4° Lettre au docteur Priestley; 5° Discours sur l'étude philosophique des langues; le tome IV est le premier des Recherches nouvelles sur l'histoire ancienne. L'ouvrage entier aura huit volumes, qui paraîtront en quatre livraisons de deux volumes, et de deux en deux mois. Prix de chaque livraison pour les souscripteurs avant le 1er février 14-0. Plus tard, 2 fr. de plus. On a tiré 50 exemplaires sur papier vélin, dont chaque volume de vend 12-0.";;
1821;2;1821/01/12;95;194;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Rollin. Nouvelle édition, accompagnée d'observations et d'éclaircissemens historiques. Par M. Letronne, membre de l'Institut, etc. Tome I.- Histoire ancienne, tome 1er;Rollin;;Sociétés savantes;;M. Letronne, membre de l'Institut, etc.;33;;528;1;In-8°;;;;;6,0;;;;;;;;;;;;;Firmin Didot;Paris;Paris;Firmin Didot père et fils;Paris;Louis Janet;Paris;Bossange;Paris;Verdière;;;;;;;;;;;"L'édition aura 30 volumes, avec atlas; chaque volume est du prix de 6-0. On peut souscrire pour chaque ouvrage séparément.";;
1821;2;1821/01/12;96;180;BELLES-LETTRES;Théâtre;Français;"Chefs-d'oeuvre dramatiques de Voltaire; contenant ses tragédies et comédies restées au théâtre, collationnées sur la dernière édition publiée de son vivant, connue sous la dénomination d'édition encadrée, et sur celle de Kehl, avec l'indication des changemens adoptés par la Comédie Française, accompagnés de Préfaces et de Notes historiques et critiques, par M. Lepan. Troisième livraison (troisième du tome second, et contenant l'Enfant Prodigue)";Voltaire;Pseudonyme;;;M. Lepan;9 5/8;;154;1;In-8°;;;;;;;;;;;;;;;;;;Cordier;Paris;Paris, rue des Quatre-Vents, n. 13;Bourgeois;;;;;;;;;;;;;;;;;"L'édition entière comprendra douze pièces qui formeront quatre volumes; la livraison annoncée aujourd'hui complète le second, le seul qui paraisse. On publie aussi une édition in-12; chaque pièce in-octavo coûte 2-0. In-12, 50 cent. de moins.";;
1821;2;1821/01/12;97;179;BELLES-LETTRES;Poétique et Poésie;Français;"Le Don Quichotte romantique, ou Voyage du docteur Syntaxe, à la recherche du pittoresque et du romantique; poëme en vingt chants traduit librement de l'anglais, et orné de 26 gravures";;Anonyme;;M. Gandais;;9 3/4;;156;1;In-8°;;26 gravures;26;;10,0;;;;;;;;;;;;;Firmin Didot;Paris;Paris, rue du Faubourg Saint-Denis, n. 45;chez l'auteur;Paris;Pélicier;;;;;;;;;;;;;;;;;
1821;2;1821/01/12;100;194;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Ch. Rollin. Nouvelle édition. Tomes X (deuxième partie), XXI, XXII, XXV, XXVI;Ch. Rollin;;;;;117 1/2;;2820;5;In-12;;;;;20,0;;;;;;;;;;;;;Didot l'aîné;Paris;Paris;Carez;Paris;Thomine et Fortic;;;;;;;;;;;;;;;Ces volumes sont le tome X (seconde partie de l'Histoire ancienne), les tomes XI et XII de l'Histoire romaine, et les tomes III et IV du Traité des études. Ces cinq volumes terminent l'édition.;;
1821;2;1821/01/12;102;179;BELLES-LETTRES;Poétique et Poésie;Français;"Roderic, dernier roi des Goths; poëme traduit de l'anglais";Robert Southey, esq., poète lauréat;Anonyme masculin;"Métiers du livre;Noblesse";M. le chevalier ***;;23 1/2;;376;1;In-8°;;;;;;;;;;;;;;;;;;Lebel;Versailles;Paris;Galignani;;;;;;;;;;;;;;;;;;;
1821;2;1821/01/12;103;186;BELLES-LETTRES;Romans et Contes;Français;L'Abbaye de la Trappe, ou les Révélations nocturnes;M. Paccard;;;;;31 1/4;;750;3;In-12;;;;;7,5;;;;;;;;;;;;;Lebègue;Paris;Paris;Pigoreau;;;;;;;;;;;;;;;;;;;
1821;2;1821/01/12;104;183;BELLES-LETTRES;Théâtre;Français;La Sœur Anne, ou le Billet à payer, intermède en un acte mêlé de couplets, représenté sur le théâtre de l'hôtel des Fermes le 31 décembre 1820.;M. Aug. I.;Anonyme;;;;1 1/4;;20;1;In-8°;;;;;;;;;;;;;;;;;;Ballard;Paris;Paris;les marchands de nouveautés;;;;;;;;;;;;;;;;;;;
1821;2;1821/01/12;105;173;BELLES-LETTRES;Poétique et Poésie;Français;Epître au peuple. Nouvelle édition;Thomas;;;;;0 1/2;;8;1;In-8°;;;;;0,5;;;;;;;;;;;;;Brasseur aîné;Paris;Paris;les marchands de nouveautés;;;;;;;;;;;;;;;;;;;
1821;2;1821/01/12;106;177;BELLES-LETTRES;Poétique et Poésie;Français;Ode sur la naissance de Mgr le duc de Bordeaux;;Anonyme;;;;0 1/4;;4;1;In-8°;;;;;;;;;;;;;;;;;;Pillet aîné;Paris;;;;;;;;;;;;;;;;;;;;;
1821;2;1821/01/12;107;172;BELLES-LETTRES;Poétique et Poésie;Français;Réponse à l'auteur anonyme de la Boutade sur les promenades du jour de l'an;Vanteuil;;;;;0 1/8;;2;1;In-8°;;;;;;;;;;;;;;;;;;Fain;Paris;;;;;;;;;;;;;;;;;;;Par Vanteuil.;;
1821;2;1821/01/12;108;175;BELLES-LETTRES;Poétique et Poésie;Français;L'Enfant de la goguette, ou Recueil de chansons bachiques, lyriques, etc.;;Anonyme;;;;5;;180;1;In-18;;;;;;;;;;;;;;;;;;Brasseur aîné;Paris;Paris;Henrion;;;;;;;;;;;;;;;;;;;
1821;2;1821/01/12;113;190;BELLES-LETTRES;Philologie, Mélanges, Critique, etc.;Français;Bibliothèque d'un littérateur et d'un philosophe chrétien, ou Recueil propre à diriger dans le choix des lectures;;Anonyme;;;;11;;176;1;In-8° oblong;;;;;;;;;;;;;;;;;;J. Petit;Besançon;Besançon;J. Petit;;;;;;;;;;;;;;;;;;;
1821;2;1821/01/12;114;171;BELLES-LETTRES;Poétique et Poésie;Français;Elemens de la quantité latine;;Anonyme;;;;1;;24;1;In-12;;;;;;;;;;;;;;;;;;J. Petit;Besançon;Besançon;;;;;;;;;;;;;;;;;;;;
1821;2;1821/01/12;119;195;BELLES-LETTRES;Polygraphes;Français;Vrais entretiens spirituels de saint François de Sales, évêque et prince de Genève, instituteur et fondateur de l'ordre des religieuses de la Visitation Sainte-Marie. Nouvelle édition, augmentée des Exercices spirituels du saint et d'une Considération sur le symbole des apôtres, par l'auteur;Saint François de Sales, évêque et prince de Genève, instituteur et fondateur de l'ordre des religieuses de la Visitation Sainte-Marie;;"Religion;Noblesse;Contexte géographique";;;18;;432;1;In-12;;;;;;;;;;;;;;;;;;Clô;Paris;Paris;Méquignon fils;Lyon;Périsse frères;;;;;;;;;;;;;;;;;
1821;2;1821/01/12;127;192;BELLES-LETTRES;Philologie, Mélanges, Critique, etc.;Français;L'Esprit des filous de Londres, ou Recueil des ruses, tours d'adresse, escroqueries, subtilités, déguisemens, traits de présence d'esprit, bons mots, inventions comiques, et harangues des filous et des voleurs de la ville de Londres et de ses environs;;Anonyme;;;;4;;144;1;In-18;;;;;;;;;;;;;;;;;;Warin-Thierry;Epernay;Paris;Locard et Davi;;;;;;;;;;;;;;;;;;;
1821;2;1821/01/12;128;193;BELLES-LETTRES;Philologie, Mélanges, Critique, etc.;Français;La Pompe à feu royaliste. Invitation de la Concorde aux Français;;Anonyme;;;;0 1/2;;8;1;In-8°;;;;;;;;;;;;;;;;;;Dubié;Marseille;;;;;;;;;;;;;;;;;;;Facétie prétendue.;;
1821;2;1821/01/12;135;176;BELLES-LETTRES;Poétique et Poésie;Français;"Cadeau des Muses, ou Almanach universel; Etrennes utiles et agréables, année 1821";Breè l'aîné;;Liens familiaux;;;2;;128;1;In-32;;;;;;;;;;;;;;;;;;Breè l'aîné;Falaise;Falaise;Breè l'aîné;Paris;Marcilly;Paris;tous les libraires;;;;;;;;;;;;;;;
1821;2;1821/01/12;141;180;BELLES-LETTRES;Théâtre;Français;"Répertoire du Théâtre-Français; édition stéréotype d'Herhan, en 67 volumes in-18 brochés. (Prospectus)";;Anonyme;;;;0 1/2;;2;;In-folio;;;;;;;;;;;;;;;;;;Rignoux;Paris;Paris;Dabo;;;;;;;;;;;;;;;;;"La collection se compose ainsi qu'il suit : Théâtre du premier ordre. Chefs-d'œuvre de P. Corneille, 4 volumes; de T. Corneille, 1; Œuvres de Molière, 6; de Racine, 5; de Regnard, 4; de Crébillon, 3; Chefs-d'œuvre dramatiques de Voltaire, 4. Théâtre du second ordre. Tragédies, 7 volumes; comédies en vers, 17; comédies en prose, 14; drames, 2. En tout, 67 volumes. L'ouvrage sera publié en onze livraisons; les dix premières de six volumes; la dernière de sept. La première sera mise en vente le 25 janvier 1821; les autres suivront de quinze jours en quinze jours. Les souscripteurs avant le 15 avril 1821 recevront gratis la onzième livraison et ne paieront chacune des dix autres que 5-0. Ce qui porte l'exemplaire complet à 50-0. Passé le 15 avril, chaque volume sera porté à 1-0. Et la collection à 67-0. Les souscripteurs ou acheteurs auront en tout tems la faculté d'acheter séparément chacun des soixante-sept volumes qui serait détérioré ou perdu, à raison, pour chaque volume, de 1-0.";;
1821;2;1821/01/12;154;176;BELLES-LETTRES;Poétique et Poésie;Français;Chants et vers sur les principaux événemens qui ont eu lieu en France depuis le retour de la famille royale en 1814 jusques et compris le baptême de Monseigneur le duc de Bordeaux en 1821;L. M. D., Dijonnais;Anonyme masculin;Contexte géographique;;;5 1/2;;132;1;In-12;;;;;;;;;;;;;;;;;;Bernard-Defay;Dijon;;;;;;;;;;;;;;;;;;;;;
1821;2;1821/01/12;156;196;BELLES-LETTRES;Epistolaires;Français;Le Secrétaire des amans, ou Lettres d'amour, déclarations, réponses, reproches, raccommodemens, complimens du jour de l'an et pour les fêtes, demandes en mariage, etc. Troisième édition, revue et augmentée;;Anonyme;;;;5;;180;1;In-18;;;;;;;;;;;;;;;;;;Guédon;Paris;Paris;P. Blanchard;;;;;;;;;;;;;;;;;;;
