Année;Livraison;Date;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1830;1;1830/01/02;6;215;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Album britannique, ou Choix de morceaux traduits des recueils annuels de la Grande-Bretagne, orné de douze gravures anglaises, publié par les éditeurs de la Revue britannique.;;"Compilation;Pseudonyme collectif";Métiers du livre;;les éditeurs de la Revue britannique;18 3/4;;300;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, rue des Bons-Enfans, n. 21;;Paris;Dondey-Dupré fils;;;;;;;;;;;;;;;Sans planches.;;
1830;1;1830/01/02;7;205;BELLES-LETTRES;Théâtre;Français;Almanach des spectacles, pour 1830. Neuvième année, contenant, etc.;;Anonyme;;;;10 1/2;;378;;in-18;;;;;;;;;;;;;;;;;;Barbier;Paris;Paris, Palais-Royal, galerie de Chartres;;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;11;207;BELLES-LETTRES;Théâtre;Français;L'amour raisonnable, comédie en un acte et en prose, représentée à Paris, sur le théâtre de l'Ambigu-Comique, le 8 décembre 1829.;M. de Chavanges;;;;;2;;32;;in-8°;;;;;1,50;;;;;;;;;;;;;Chassaignon;Paris;Paris, boulevart Saint-Martin;Bezou;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;16;210;BELLES-LETTRES;Romans et Contes;Français;"Aventures de Télémaque. Six premiers livres. Nouvelle édition, à l'usage de lenseignement universel; accompagné de modèles d'écriture.";;Anonyme;;;;6 7/12;;158;;in-12;;2 planches;2;;;;;;;;;;;;;;;Busseuil;Nantes;Nantes;Suireau;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;23;198;BELLES-LETTRES;Poétique et Poésie;Français;Chansonnier des braves, recueil de chansons militaires anciennes et modernes. Quatrième édition.;;Compilation;;;;5;;180;;in-18;;;;;;;;;;;;;;;;;;Guélon-Moreau;Reims;Paris, rue Saint-André-des-Arts;Caillot;;;;;;;;;;;;;;;;;Sans millésime.;;
1830;1;1830/01/02;25;203;BELLES-LETTRES;Poétique et Poésie;Français;"Choix de sonnets de Pétrarque; traduits en vers par M. Camille Esménard.";Pétrarque;;;M. Camille Esménard;;9 2/3;;232;;in-12;;un portrait;1;;;;;;;;;;;;;;;Dosquet;Metz;Paris, quai des Augustins, n. 59;Mme veuve Charles-Béchet;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;29;214;BELLES-LETTRES;Romans et Contes;Français;"Contes de Bocace, traduction nouvelle, augmentée de divers contes et nouvelles imitées de ce poète par La Fontaine, Passerat, etc.; enrichie de notes sur les principaux personnages que Bocace a mis en scène. Par A. Sabatier de Castres. (Prospectus.)";;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Paul Renouard;Paris;Paris, vieille rue du Temple;Locard et Davi;Versailles;Jalabert;;;;;;;;;;;;;;;"L'édition formera 6 volumes in-8; le 1er volume est promis pour le 30 janvier, les autres suivront de 20 en 20 jours. Prix de chacun : 2-25.";;
1830;1;1830/01/02;31;188;BELLES-LETTRES;Introduction et Langues;Français;Cours de belles-lettres, à l'usage des élèves de l'école royale militaire de Saint-Cyr.;;Anonyme;;;;17 1/2;;420;;in-12;;;;;3,50;;;;;;;;;;;;;Aug. Delalain;Paris;Paris, rue des Mathurins-Saint-Jacques;Aug. Delalain;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;36;204;BELLES-LETTRES;Poétique et Poésie;Français;Le dernier chant du pélerinage de Child-Harold, poëme, suivi des épîtres diverses, par Alphonse de Lamartine. Cinquième édition. Tome IV.;Alphonse de Lamartine, de l'Académie française;;"Sociétés savantes;Contexte géographique";;;7 1/2;;270;;in-18;;;;;;;;;;;;;;;;;;Stahl;Paris;Paris, qual Voltaire, n. 15;Ambroise Dupont et Roret;Paris, quai Voltaire, n. 15;;Paris;Denain;;;;;;;;;;;;;"(1826.) La couverture imprimée porte: Oeuvres de A. de la Martine, de l'Académie française. Tome II; et les adresses, quai Voltaire, n. 15, et chez Denain. (1830).";;
1830;1;1830/01/02;38;195;BELLES-LETTRES;Poétique et Poésie;Français;Dialogues en vers français, pour la solennité de la distribution annuelle des prix, au petit séminaire de Toulouse.;M. l'abbé Plumerel;;Religion;;;2 3/4;;44;;in-8°;;;;;;;;;;;;;;;;;;Manavit;Toulouse;;;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;42;196;BELLES-LETTRES;Poétique et Poésie;Français;Epître à M. de Saintine, qui a bien voulu se charger de recevoir les épreuves d'un de nos ouvrages.;"Barthélemy;Méry";Collectif;;;;2;;32;;in-8 °;;;;;;;;;;;;;;;;;;Tastu;Paris;;;;;;;;;;;;;;;;;;;Signé Barthélemy et Méry.;;
1830;1;1830/01/02;43;196;BELLES-LETTRES;Poétique et Poésie;Français;Epître à M. Martial-Come-Annibal-Perpétue-Magloire Guernon de Ranville;Auguste Leverrier, garçon tailleur, auteur de l'Epître à M. B. Constant;;"Autres;Métiers du livre";;;0 1/2;;8;;in-8°;;;;;0,75;;;;;;;;;;;;;Poussin;Paris;Paris, rue Saint-Germain-l'Auxerrois, n. 6;Garnier et  l'auteur;;;;;;;;;;;;;;;;;Voyez n. 6076 de 1829.;;
1830;1;1830/01/02;44;196;BELLES-LETTRES;Poétique et Poésie;Français;Epître aux habitans de Séez.;Annibal O…………;Anonyme masculin;;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Poussin;Paris;;;;;;;;;;;;;;;;;;;En vers alexandrins.;;
1830;1;1830/01/02;45;217;BELLES-LETTRES;Polygraphes;Français;Essai sur les mœurs et l'esprit des nations, et sur les principaux faits de l'histoire, depuis Charlemagne jusqu'à Louis XIII. Tomes VI et VII.;Voltaire;Pseudonyme;;;;12;;432;2;in-18;;;;;0,60;;;;;;;;;;;;;Lachevardière;Paris;Paris, quai des Augustins, n. 49;Lecointe;;;;;;;;;;;;;;;;;Prix de chaque volume : 0-60. Fait partie de la Nouvelle bibliothèque des classiques français.;;
1830;1;1830/01/02;47;211;BELLES-LETTRES;Romans et Contes;Français;La fille-mère, par Mme Louise Maignaud, avec une préface, par l'auteur de l'Âne mort et la femme guillotinée;Mme Louise Maignaud;"Nom féminin;Pseudonyme";"Épouse;Métiers du livre";;l'auteur de l'Ane mort et la femme guillotinée;34;;816;4;in-12;;;;;;;;;;;;;;;;;;Cosson;Paris;Paris;Eugène Renduel;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;49;195;BELLES-LETTRES;Poétique et Poésie;Français;Guerre à Morphée, ou le Triomphe de l'insomnie, nouveau souffle de vie du vieux conteur Aristenète.;;;Âge;;Fx de Nogaret, qu'un zéro précédé d'un 9 a rendu ton doyen;3 1/4;;52;;in-8°;;;;;;;;;;;;;;;;;;Mme veuve Scherff;Paris;Paris, boulevart des Filles-du-Calvaire, n. 17;Leclerc;;;;;;;;;;;;;;;;;En vers livres. La préface en prose est intitulée : Monologue, et contient une lettre en prose mêlée de vers A M. le comte de Solanum, signé : Fx de Nogaret, qu'un zéro précédé d'un 9 a rendu ton doyen.;Aristenète plutôt personnage que pseudonyme ? (JBM).;
1830;1;1830/01/02;50;209;BELLES-LETTRES;Théâtre;Français;Guerre entre la raison et les jésuites, pièce en cinq actes et en vers, d'après le passé touchant au présent et à l'avenir.;;F. M. E. Dénoyer;;;;4 1/2;;72;;in-8°;;;;;;;;;;;;;;;;;;Smith;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;54;210;BELLES-LETTRES;Romans et Contes;Français;Histoire de Gil Blas de Santillane. Tome III.;Lesage;;;;;29;;464;;in-8°;;;;;1,50;;;;;;;;;;;;;Fain;Paris;Paris, rue des Grés-Saint-Jacques, n. 10;;;;;;;;;;;;;;;;;;Fait partie de la Bibliothèque choisie des jeunes gens.;;
1830;1;1830/01/02;55;214;BELLES-LETTRES;Romans et Contes;Français;Histoire de La Monja Alferez, Dona Catalina de Erauso, écrite par elle même et enrichie de notes et documens. Par don Joaquin Morio de Ferer.;don Joaquin Morio de Ferer;;;;;14 3/4;;354;;in-12;;un portrait;1;;;;;;;;;;;;;;;Gaultier-Laguionie;Paris;Paris;Bossange père;;;;;;;;;;;;;;;;;;Je suppose que don Joaquin Morio de Ferer est le véritable auteur (JBM).;
1830;1;1830/01/02;58;207;BELLES-LETTRES;Théâtre;Français;L'homme du peuple, drame en trois actes et en prose, représenté à Paris sur le théâtre de la Porte Saint-Martin le 1er décembre 1829.;"M. Dumersan;M. Gabriel";"Collectif;Pseudonyme masculin";;;;6;;96;;in-8°;;;;;2,00;;;;;;;;;;;;;Dezauche;Paris;Paris, Palais-Royal, galerie de Chartres;;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;62;198;BELLES-LETTRES;Poétique et Poésie;Français;Le joyeux troubadour, recueil de chansons. Almanach pour 1830.;;Anonyme;;;;1;;48;;in-24;;;;;;;;;;;;;;;;;;Barret;Lyon;Lyon;Rivet;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;63;210;BELLES-LETTRES;Romans et Contes;Français;Julie, ou la Nouvelle Héloïse. Par J.-J. Rousseau, avec des éclaircissemens et des notes historiques, par P. R. Auguis. Tome I.;J.-J. Rousseau;;;;P. R. Auguis;8 5/9;;308;;in-18;;;;;0,85;;;;;;;;;;;;;Rignoux;Paris;Paris;Dalibon;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;67;215;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Loisirs littéraires;A. L. Regnault;;;;;8 2/9;;296;;in-18;;une planche;1;;;;;;;;;;;;;;;Fain;Paris;Paris;A. Mesnier;Paris;Delaunay;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;68;191;BELLES-LETTRES;Introduction et Langues;Français;Manuel anglais, d'après la méthode Jacotot. Première série. Prose.;M. Hawke;;;;;5 2/3;;136;;in-12;;;;;;;;;;;;;;;;;;Pavie;Angers;;;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;70;194;BELLES-LETTRES;Poétique et Poésie;Français;Méditations poétiques. Nouvelle édition.;A. de La Martine;;;;;7 2/3;;276;;in-18;;un frontispice gravé;1;;;;;;;;;;;;;;;Tastu;Paris;Paris, quai Voltaire, n. 15;;;;;;;;;;;;;;;;;;Une couverture imprimée porte pour titre: Oeuvres de A. de la Martine, tome Ier.;;
1830;1;1830/01/02;73;198;BELLES-LETTRES;Poétique et Poésie;Français;Le ménestrel des Vosges, recueil de romances, chansons, etc. Seconde édition, revue, etc.;le baron Ch. Aug. de Maldigny;;Noblesse;;;8 8/9;;320;;in-18;;une planche;1;;;;;;;;;;;;;;;Dezauche;Paris;passage Saulnier, n. 13;;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;76;218;BELLES-LETTRES;Mythologie et Fables;Français;La mythologie enseignée par tableaux, ou collection de jolies gravures représentant les actions les plus mémorables des dieux, demi-dieux et des héros de la fable, etc., rédigée par A. Antoine (de St.-Gervais). Ouvrage dédié à la jeunesse.;A. Antoine (de St.-Gervais);;Contexte géographique;;;6 3/4;;108;;in-8° oblong;;20 planches;20;;7,00;;;;;;;;;;;;;Casimir;Paris;Paris, rue Saint-Jacques;Louis Janet;Paris;P. Blanchard;Paris;Dauty;;;;;;;;;;;;;Prix: 7-0;;
1830;1;1830/01/02;85;194;BELLES-LETTRES;Poétique et Poésie;Français;Nouvelles méditations poétiques. Nouvelle édition, augmentée de diverses épitres inédites.;A. de La Martine;;;;;9;;324;;in-18;;;;;;;;;;;;;;;;;;Tastu;Paris;Paris, quai Voltaire, n. 15;;;;;;;;;;;;;;;;;;La couverture porte: Oeuvres de A. de la Martine. (Tome second.);;
1830;1;1830/01/02;86;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Observations.;M. le chevalier Decours;;Noblesse;;;0 1/6;;4;;in-12;;;;;;;;;;;;;;;;;;Piact;Aurillac;;;;;;;;;;;;;;;;;;;En prose: suivies de pièces en vers par M. le chevalier Decours.;;
1830;1;1830/01/02;87;217;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon, augmentées d'articles supplémentaires sur divers animaux qui n'étaient point connus de Buffon. Par M. le baron Cuvier. Tome III.;"M. le baron Cuvier;Buffon";Compilation;Noblesse;;;7;;252;;in-18;;;;;0,65;;;;;;;;;;;;;Gaultier-Laguionie;Paris;Paris;P. Dupont;;;;;;;;;;;;;;;;;L'édition formera 50 volumes avec 260 planches. Chaque livraison de 5 planches coûte 0- 35. Coloriées : 0,60.;;
1830;1;1830/01/02;87;217;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon, augmentées d'articles supplémentaires sur divers animaux qui n'étaient point connus de Buffon. Par M. le baron Cuvier. Planches. Livraisons 2e et 3e.;;;;;;7;;252;2;in-18;;5 planches;5;;0,35;;5 planches coloriées;5;;0,6;;;;;;;;Gaultier-Laguionie;Paris;Paris;P. Dupont;;;;;;;;;;;;;;;;;Deux cahiers in-18, chacun d'un neuvième de feuille servant de couvrture, plus 5 planches. L'édition formera 50 volumes avec 260 planches. Chaque livraison de 5 planches coûte 0- 35. Coloriées : 0,60.;;
1830;1;1830/01/02;88;217;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon, avec les suites par M. de Lacépède, précédées d'une Notice sur la vie et les ouvrages de Buffon, par M. le baron Cuvier. Nouvelle édition, ornée de figures, d'après les dessins de Prêtre. Tome XXVIII.;"Buffon;M. de Lacépède";Compilation;Noblesse;;"Prêtre;M. le baron Cuvier";5 8/9;;212;;in-18;;figures;;;0,60;;;;;;;;;;;;;Decourchant;Paris;Paris, quai des Augustins, n. 49;Lecointe;;;;;;;;;;;;;;;;;L'édition aura 80 volumes.;;
1830;1;1830/01/02;89;194;BELLES-LETTRES;Poétique et Poésie;Français;Oeuvres de A. de La Martine, de l'Académie française. Tome III.;A. de La Martine, de l'académie française;;"Contexte géographique;Sociétés savantes";;;5 7/9;;208;;in-18;;;;;;;;;;;;;;;;;;Tastu;Paris;Paris, quai Voltaire, n. 15;;;;;;;;;;;;;;;;;;Les Ier, IIe et IVe volumes se composent des numéros 70, 85 et 36.;;
1830;1;1830/01/02;90;217;BELLES-LETTRES;Polygraphes;Français;Oeuvres posthumes de Florian. Nouvelle édition. Don Quichotte. Tome III.;Florian;;;;;6 1/2;;234;;in-18;;une planche;1;;0,65;;;;;;;;;;;;;Pochard;Paris;Paris, rue des Boucheries-Saint-Germain, n. 56;Aimé André;;;;;;;;;;;;;;;;;La couverture imprimée porte: Œuvres complètes de Florian (tome XII). L'édition aura 20 volumes.;;
1830;1;1830/01/02;95;195;BELLES-LETTRES;Poétique et Poésie;Français;Petite ménagerie poétique, tirée de La Fontaine, Delille, Roucher, Esmenard, Campenon, etc., avec les principales divisions de la classification de M. le baron Cuvier. Par M. Roch.;"La Fontaine;Delille;Roucher;Esmenard;Campenon;etc.,";Compilation;;;M. Roch;10 1/2;;252;;in-12;;12 planches;12;;;;;;;;;;;;;;;Gaultier-Laguionie;Paris;Paris, rue Caumartin, n. 12;Lebrun;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;102;205;BELLES-LETTRES;Théâtre;Français;4 et 5 font 3, ou Nouvelle méthode de calcul mise en pratique depuis 1818, pour l'instruction et l'avantage des théâtres royaux, offerte en étrennes, pour l'an de grâce 1830, à M. le baron de la Bouillerie par un élève de Jacotot, d'après les notes d'un ex-souffleur d'un ex-théâtre royal.;un élève de Jacoto;Pseudonyme masculin;Autres;;;4 1/4;;68;;in-8°;;;;;1,50;;;;;;;;;;;;;Casimir;Paris;Paris, boulevart des Italiens, n. 21;Guéry;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;103;211;BELLES-LETTRES;Romans et Contes;Français;Raoul et Anna, ou le Retour à la vertu, suivi de Tancrète et Célina, nouvelles.;mademoiselle L. de N.....;Anonyme féminin;Célibataire;;;6 1/2;;156;;in-12;;;;;3,00;;;;;;;;;;;;;le Normant fils;Paris;Paris, passage Choiseul;Alex. Vezard;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;107;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Réponse à M. Auguste Rey, plagiaire.;;Anonyme;;;;0 1/8;;2;;in-8°;;;;;;;;;;;;;;;;;;Carpentier-Méricourt;Paris;;;;;;;;;;;;;;;;;;;Voyez n. 470 et 7686 de 1829, et le Gilblas du 20 décembre 1899.;;
1830;1;1830/01/02;110;217;BELLES-LETTRES;Polygraphes;Français;Siècles de Louis XIV et de Louis XV. Tome Ier.;Voltaire;Pseudonyme;;;;7 1/17;;;;in-18;;;;;0,65;;;;;;;;;;;;;Marchand-Dubreuil;Paris;Paris, rue Saint-Jacques, n. 156;;;;;;;;;;;;;;;;;;XLIVe livraison des deux éditions de la Bibliothèque des amis des Lettres.;Le nombre de 7 feuilles 1/17 paraît impossible, en tout cas incompatible avec le format in-18 (JBM).;
1830;1;1830/01/02;111;211;BELLES-LETTRES;Romans et Contes;Français;Sœur Anne.;Ch. Paul de Kock;;;;;42 2/3;;1024;4;in-12;;;;;;;;;;;;;;;;;;Barbier;Paris;Paris, rue de Seine, n. 33;;;;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;114;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Trésor de l'âme, ou Recueil de pensées morales extraites des plus illustres philosophes et auteurs anciens et modernes, précédées d'une Notice biographique sur chacun d'eux. Par J. Rey.;les plus illustres philosophes et auteurs anciens et modernes;Pseudonyme collectif;;;J. Rey;7 1/3;;176;;in-12;;une planche;1;;;;;;;;;;;;;;;Carpentier-Méricourt;Paris;Paris;Garnier;Paris;Fruger;Paris, rue Royale, maison de la mairie, barrière Poissonnière;l'auteur;;;;;;;;;;;;;;;
1830;1;1830/01/02;124;191;BELLES-LETTRES;Introduction et Langues;Anglais;English Grammar adapted to the different classes of learners with an appendix containing, etc. The forty-sixth edition.;Lindley Murray;;;;;14 1/2;;348;;in-12;;;;;;;;;;;;;;;;;;Smith;Paris;Paris, rue du Coq-Saint-Honoré;Baudry;Paris;Bobée;;;;;;;;;;;;;;;;;
1830;1;1830/01/02;126;211;BELLES-LETTRES;Romans et Contes;Italien;Marica, o la Sobrina del tabelion. Quatre volumes.;C. P. de Koch;;;;;25 8/9;;932;4;in-18;;;;;;;;;;;;;;;;;;Smith;Paris;;;;;;;;;;;;;;;;;;;(1829.);;
1830;1;1830/01/02;127;204;BELLES-LETTRES;Poétique et Poésie;Espagnol;Poetica y Satiras de D. Manuel Norverto Perez de Camino.;D. Manuel Norverto Perez de Camino;;;;;9 1/2;;228;;in-12;;;;;;;;;;;;;;;;;;Lawalle jeune;Bordeaux;Paris;Lawalle neveu;;;;;;;;;;;;;;;;;IDIOMES DIVERS DE FRANCE.;;
1830;1;1830/01/02;131;217;BELLES-LETTRES;Polygraphes;Latin;Caji Plinii Secundi Historiae Naturalis Libri XXXVII, cum selectis J. Harduini, Dalecampii, Bodæi, Girardi, Springelii, atque aliorum notis et excursibus. Pars quarta, continens rem herbariam, curante L. Desfontaines. Volumen sextum.;Pline l'ancien;;;;"Hardouin;Daléchamps;Bodaeus;Girardus;Sprengel;L. Desfontaines";41 1/8;;658;;in-8°;;;;;;;;;;;;;;;;;;F. Didot;Paris;Paris;N. E. Lemaire;;;;;;;;;;;;;;;;;CXIIe volume faisant partie de la 56e livraison de la Bibliotheca classica latina.;;
1830;1;1830/01/02;136;"217;193";BELLES-LETTRES;Poétique et Poésie;Latin;Quintus Horatius Flaccus, cum variis lectionibus argumentis notis veteribus ac novis, quibus accessit index recens omniumque completissimus, curante et emendante N. E. Lemaire. Tomus primus.;Horace;;;;N. E. Lemaire;36 1/8;;578;;in-8°;;;;;;;;;;;;;;;;;;Duverger;Paris;Paris, rue des Quatre-Fils, n. 16;Lemaire;;;;;;;;;;;;;;;;;CXIe volume faisant partie de la 56e livraison de la Bibliotheca classica latina.;;
1830;2;1830/01/09;140;211;BELLES-LETTRES;Romans et Contes;Français;Adolf de Dachsburg;Veit Weber;;Religion;feu M. l'abbé de l'Ecluse;;48;;1152;5;in-12;;;;;15;;;;;;;;;;;;;Plassan;Paris;Paris, rue des Grands-Augustins, n. 18;;Paris;Lecointe;Paris;Corbet;Paris;Pigoreau;;;;;;;;;;;"Les faux-titres portent : Traditions du tems passé, par Veit Weber ; traduit de l'allemand, par feu M. l'abbé de l'Ecluse.";;
1830;2;1830/01/09;143;189;BELLES-LETTRES;Introduction et Langues;Français;"Analyse comparée des langues classiques anciennes, ou Vocabulaire radical et analytique des langues latines et grecques, comparées à la plupart des langues connues; accompagné de notes philologiques, et précédé d'une dissertation sur la formation des langues, etc. Par M. l'abbé comte de Robiano. (Prospectus.)";;Anonyme;;;;0 1/2;;4;;in-4°;;;;;;;;;;;;;;;;;;Decourchant;Paris;Paris;Gaume frères;;;;;;;;;;;;;;;;;L'ouvrage formera un ou deux volumes in-4°. Les prix, modes et époques de publication ne sont pas indiqués.;;
1830;2;1830/01/09;150;195;BELLES-LETTRES;Poétique et Poésie;Français;Calendrier-Éphémérides, mémorial annuel des journaux. Première année.;Rochelchim;;;;;1;;2;;in-plano;;;;;1;;;;;;;;;;;;;Rignoux;Paris;Paris;H. Baudouin;;;;;;;;;;;;;;;;;;;
1830;2;1830/01/09;152;201;BELLES-LETTRES;Poétique et Poésie;Français;Cantate pour l'anniversaire de Charles X. Par un détenu pour dettes au fort du Ha.;A. Rancé, détenu pour dettes au fort du Ha.;;"Contexte géographique;Justice";;;0 1/8;;2;;in-8°;;;;;;;;;;;;;;;;;;Lebreton;Bordeaux;;;;;;;;;;;;;;;;;;;Signé A. Rancé.;;
1830;2;1830/01/09;157;201;BELLES-LETTRES;Poétique et Poésie;Français;Chant lyrique, dédié à S. A. R. Mgr le duc de Bordeaux.;Alexandre Rey, de Marseille, âgé de seize ans;;"Contexte géographique;Âge";;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Félix Locquin;Paris;;;;;;;;;;;;;;;;;;;;;
1830;2;1830/01/09;158;194;BELLES-LETTRES;Poétique et Poésie;Français;Chants d'amour et poésies diverses.;M. Alphonse Brot;;;;;13 3/4;;220;;in-8°;;;;;;;;;;;;;;;;;;Ducessois;Paris;Paris, rue Saint-Jacques;Louis Janet;;;;;;;;;;;;;;;;;;;
1830;2;1830/01/09;162;208;BELLES-LETTRES;Théâtre;Français;Clovis à Tolbiac, tableau historique en deux parties et en vers.;M. Servan de Sugny;;;;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;Pinard;Paris;Paris;Pinard;;;;;;;;;;;;;;;;;;;
1830;2;1830/01/09;163;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Code civil, manuel complet de la politesse, du ton, des manières de la bonne compagnie, contenant, etc. Septième édition, revue et augmentée.;Horace Raisson;;;;;7 1/2;;270;;in-18;;;;;3,50;;;;;;;;;;;;;Barbier;Paris;Paris, au Palais-Royal, galerie de Chartres;;;;;;;;;;;;;;;;;;;;
1830;2;1830/01/09;166;194;BELLES-LETTRES;Poétique et Poésie;Français;Contes d'Espagne et d'Italie. Par M. Alfred de Musset.;M. Alfred de Musset, second fils de l'auteur de l'Histoire de J-J-Rousseau.;;Liens familiaux.;;;15 1/2;;248;;in-8°;;;;;6,00;;;;;;;;;;;;;David;Paris;Paris;Levavasseur;Paris;Urbain Canel;;;;;;;;;;;;;;;Toutes ces pièces sont en vers. Celle qui a pour titre: Les marrons du feu est en neuf scènes. M. Alfred de Musset est le second fils de l'auteur de l'Histoire de J-J-Rousseau.;;
1830;2;1830/01/09;169;188;BELLES-LETTRES;Introduction et Langues;Français;Cours de littérature française, professé par M. Villemain, à la faculté des lettres de Paris, revu par l'auteur. Tableau de la littérature au moyen âge. Tome I. Deuxième livraison.;M. Villemain;;;;;2 1/2;;40;;in-8°;;;;;;;;;;;;;;;;;;Decourchant;Paris;Paris, quai des Augustins, n. 47;Pichon et Didier;Paris;Mesnier;Paris;Papinot;;;;;;;;;;;;;Prix de la souscription à 24 livraisons, pour Paris: 16-80. Pour les départements: 19-80.;;
1830;2;1830/01/09;169;188;BELLES-LETTRES;Introduction et Langues;Français;Cours de littérature française, professé par M. Villemain, à la faculté des lettres de Paris, revu par l'auteur. Tableau de la littérature au moyen âge. Tome I. Troisième livraison.;M. Villemain;;;;;2 1/2;;40;;in-8°;;;;;;;;;;;;;;;;;;Decourchant;Paris;Paris, quai des Augustins, n. 47;Pichon et Didier;Paris;Mesnier;Paris;Papinot;;;;;;;;;;;;;Prix de la souscription à 24 livraisons, pour Paris: 16-80. Pour les départements: 19-80.;;
1830;2;1830/01/09;172;189;BELLES-LETTRES;Introduction et Langues;Français;Cours de thèmes grecs, précédé d'une grammaire grecque. Ouvrage approuvé par la commission d'instruction publique. Première partie. Cinquième édition, corrigée et augmentée.;L. A. Vendel Heyl;;;;;17 1/4;;276;;in-8°;;;;;;;;;;;;;;;;;;le Normant fils;Paris;Paris;le Normant père;;;;;;;;;;;;;;;;;;;
1830;2;1830/01/09;180;195;BELLES-LETTRES;Poétique et Poésie;Français;Edmond.;Armand Bernier de Maligny;;;;;4;;64;;in-8°;;;;;;;;;;;;;;;;;;Dentu;Paris;Paris;Dentu;;;;;;;;;;;;;;;;;En vers libres.;;
1830;2;1830/01/09;182;191;BELLES-LETTRES;Introduction et Langues;"Français;Anglais";Enseignement universel (méthode Jacotot): étude de la langue anglaise. Aventures de Télémaque, traduites en anglais avec la prononciation figurée, et précédées d'un guide pratique. Par E. Boutmy. Livre 1.;;Anonyme;;E. Boutmy;;2 1/12;;50;;in-12;;;;;1,00;;;;;;;;;;;;;Thuau;Paris;Paris, rue Thérèse, n. 4,;;Paris, rue de l'Ecole-de-Médecine, n. 4.;;;;;;;;;;;;;;;;Le texte est en regard.;;
1830;2;1830/01/09;183;210;BELLES-LETTRES;Romans et Contes;Français;Enseignement universel: méthode Jacotot: étude de la langue française. Aventures de Télémaque. Livre second;;Anonyme;;;;1 1/2;;36;;in-12;;;;;0,50;;;;;;;;;;;;;Félix Locquin;Paris;Paris, rue Thérèse, n. 4;;;;;;;;;;;;;;;;;;;;
1830;2;1830/01/09;184;196;BELLES-LETTRES;Poétique et Poésie;Français;Epître au roi, ou Ce qui se passe à la cour le premier jour de l'an;;Anonyme;;;;1;;16;;in-8°;;;;;0,75;;;;;;;;;;;;;Decourchant;Paris;Paris, rue d'Hanovre, n. 4;;;;;;;;;;;;;;;;;;En vers alexandrins,;;
