Année;Livraison;Date;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1820;1;1820/01/01;60;172;BELLES-LETTRES;Romans et Contes;Français;Adelaide de Méran. Troisième édition;Pigault-Lebrun, membre de la société philotechnique;;Sociétés savantes;;;41 5/6;;1004;4;in-12;;;;;;;;;;;;;;;;;;Fain;Paris;Paris;Barba;;;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;61;172;BELLES-LETTRES;Romans et Contes;Français;Le mousquetaire enlevé, ou la Conjuration des dames;major sir Ch. Wilson;;Noblesse;;;41 1/2;;996;3;in-12;;;;;9,0;;;;;;;;;;;;;Chaignieau jeune;Paris;Paris;Locard et Davi;;;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;62;172;BELLES-LETTRES;Romans et Contes;Français;Delphine. Edition revue et corrigée, terminée par un Nouveau dénouement, et précédée de Réflexions sur le but moral de l'ouvrage;Mme la baronne de Staël;Nom féminin;"Épouse;Noblesse";;;85 1/2;;1368;3;in-8°;;;;;18,0;;;;;;;;;;;;;Crapelet;Paris;Paris;Treuttel et Würtz;;;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;63;179;BELLES-LETTRES;Polygraphes;Français;"Œuvres complètes de Mme la baronne de Staël, publiées par son fils; précédées d'une Notice sur le caractère et les écrits de Mme de Staël. Tomes I, II, III et IV";Mme la baronne de Staël;"Nom féminin;Pseudonyme masculin";"Épouse;Noblesse;Liens familiaux";;"son fils [de Mme de Staël];Mme Necker de Saussure";71 2/3;;1720;4;in-12;;;;;3,0;;;;;;;;;;;;;Plassan;Paris;Paris;Treuttel et Würtz;;;;;;;;;;;;;;;;;"Cette édition conforme à l'in-8° formera 18 volumes in-12 qui paraîtront par livraisons de 3 ou 4 volumes, peu après celles de l'édition in-8°. Prix de chaque volume in-12 : 3-0. Le tome premier comprend l'Avertissement de l'éditeur, la Notice sur Mme de Staël, par madame Necker de Saussure, les Lettres sur les écrits et le caractère de J. J. Rousseau; le tome II, Réflexions sur le procès de la reine, Réflexions sur la paix, Réflexions sur la paix intérieure, Essai sur les fictions, trois nouvelles et Zulma; le tome III, de l'Influence des passions; le tome IV, de la Littérature.";;
1820;1;1820/01/01;71;164;BELLES-LETTRES;Poétique et Poésies;Français;"Le jardin de l'enfance, de la jeunesse et de tous les âges, ou Complimens du jour de l'an et des fêtes, pour des parens, des bienfaiteurs, des amis, etc. Sixième édition, simplifiée et mise en meilleur ordre que les précédentes; suivi d'un Petit secrétaire à l'usage des enfans";P**;Anonyme;;;;7 4/9;;;;in-12;;;;;1,2;;;;;;;;;;;;;Poulet;Paris;Paris;Pigoreau;;;;;;;;;;;;;;;;;;Le nombre de feuilles indiqué est incompatible avec le format (JBM).;
1820;1;1820/01/01;72;177;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Boston de Flore, ou Botanique élémentaire;;Anonyme;;;;1;;64;;in-32;;50 cartes;50;;;;;;;;;;;;;;;Richomme;Paris;Paris;Delaunay;Paris, rue du Dragon, n. 22;chez l'auteur;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;76;177;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;"L'historien vertueux, ou le Modèle de l'adolescence et de la jeunesse; dédié au jeune âge";;Anonyme;;;;2 3/4;;132;;in-24;;planches;;;2,5;;;;;;;;;;;;;Richomme;Paris;Paris;L. Janet;;;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;77;177;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;L'esprit des femmes;;Anonyme;;;;1;;48;;in-24;;des pl., un titre et un souvenir gravés, et un calendrier;;;3,0;;;;;;;;;;;;;P. Didot aîné;Paris;Paris;L. Janet;;;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;78;177;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;La pastourelle;;Anonyme;;;;1;;48;;in-24;;des pl., un titre et un souvenir gravés, et un calendrier;;;3,0;;;;;;;;;;;;;P. Didot aîné;Paris;Paris;L. Janet;;;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;79;167;BELLES-LETTRES;Théâtre;Français;Almanach des spectacles. Troisième année;K. Y. Z.;Anonyme;;;;4;;144;;in-18;;des planches;;;4,0;;;;;;;;;;;;;Richomme;Paris;Paris;L. Janet;;;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;80;164;BELLES-LETTRES;Poétique et Poésies;Français;Hommage aux dames;;Anonyme;;;;5;;180;;in-18;;six pl., avec titre et souvenir gravé;;;4,0;;;;;;;;;;;;;Richomme;Paris;Paris;L. Janet;;;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;81;163;BELLES-LETTRES;Poétique et Poésies;Français;Le troubadour français, almanach lyrique dédié aux dames;;Anonyme;;;;5;;180;;in-18;;planches gravées;;;4,0;;;;;;;;;;;;;P. Didot aîné;Paris;Paris;L. Janet;;;;;;;;;;;;;;;;;"""cinq feuilles, y compris les planches gravées""";;
1820;1;1820/01/01;82;164;BELLES-LETTRES;Poétique et Poésies;Français;Almanach des demoiselles;;Anonyme;;;;5;;180;;in-18;;6 pl., avec titre et souvenirs gravés;;;4,0;;;;;;;;;;;;;P. Didot aîné;Paris;Paris;L. Janet;;;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;83;177;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Les jeunes bienheureux;M. l'abbé C...;Anonyme masculin;Religion;;;5 2/3;;204;;in-18;;;;;4,5;;;;;;;;;;;;;P. Didot aîné;Paris;Paris;L. Janet;;;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;84;164;BELLES-LETTRES;Poétique et Poésies;Français;Parterre de Flore, avec 12 gravures coloriées;;Anonyme;;;;5;;180;;in-18;;12 gravures coloriées;12;;6,0;;;;;;;;;;;;;Richomme;Paris;Paris;L. Janet;;;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;89;157;BELLES-LETTRES;Grammaires et Dictionnaires;Français;Discours sur l'étude philosophique des langues, lu à l'Académie française, dans la séance privée du premier mardi de décembre 1819;M. le comte de Volney;;Noblesse;;;3;;48;;in-8°;;;;;0,5;;;;;;;;;;;;;Baudouin;Paris;Paris;Baudouin;;;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;90;169;BELLES-LETTRES;Théâtre;Français;"Les étrennes à contresens, vaudeville en un acte; représenté sur le théâtre de la Porte Saint-Martin, le 30 décembre 1819";"M. Merle;M. Brazier;M. Lafortelle";Collectif;;;;2;;32;;in-8°;;;;;0,75;;;;;;;;;;;;;Boucher;Paris;Paris;Quoi;;;;;;;;;;;;;;;;;La première représentation est remise au 1er janvier.;;
1820;1;1820/01/01;91;168;BELLES-LETTRES;Théâtre;Français;"Le marquis de Pomenars, comédie en un acte et en prose; représentée pour la première fois à Paris, par les comédiens ordinaires du roi, sur le premier Théâtre-Français, le samedi 18 décembre 1819";Mme Sophie Gay;Nom féminin;Épouse;;;3 1/2;;56;;in-8°;;;;;1,25;;;;;;;;;;;;;Fain;Paris;Paris;Ladvocat;;;;;;;;;;;;;;;;;;;
1820;1;1820/01/01;92;168;BELLES-LETTRES;Théâtre;Français;"Phocion, tragédie en cinq actes et en vers; représentée sur le Théâtre-Français, par les comédiens ordinaires du roi, le 16 juillet 1817";J. C. Royou;;;;;4 3/4;;76;;in-8°;;;;;2,50;;;;;;;;;;;;;le Normant;Paris;Paris;le Normant;Paris;Barba;Paris;Petit;Paris;Ladvocat;Paris;Delaunay;;;;;;;;;;;
1820;1;1820/01/01;106;179;BELLES-LETTRES;Polygraphes;Français;"Hermès classique, journal philologique; principalement consacré à l'explication claire et méthodique de la valeur des mots, en latin, en grec et en français; à l'examen et à la discussion des différentes leçons admises dans le texte des auteurs anciens; à l'interprétation des passages difficiles des auteurs classiques, et contenant en même temps une annonce et une Notice des livres nouveaux relatifs aux langues anciennes, et à la philologie en général; rédigé par F. G. Pottier. (Novembre 1819). No II";F. G. Pottier;;;;;6;;96;;in-8°;;;;;;;;;;;;;;;;;;Egron;Paris;Paris, rue des Fossés-Saint-Victor, n. 35;l'Auteur;Paris;A. Bertrand;Paris;A. Egron;Paris;E. Gide fils;Paris;Tilliard frères;;;;;;;;;"Le premier numéro était d'abord intitulé pour novembre; de nouvelles couvertures portent: Octobre. Il paraît par mois un numéro de 5 à 6 feuilles. L'abonnement pour un an est de 30 fr. Pour six mois, 15 fr.";;
1820;1;1820/01/01;115;159;BELLES-LETTRES;Grammaires et Dictionnaires;Français;Grammaire anglaise simplifiée et réduite à vingt-une leçons, dont chacune contient des règles très-claires et très-précises, et un thême assez étendu pour en faire l'application. Par Vergani, revue, corrigée et considérablement augmentée par Hamonière. Sixième édition (1820);Vergani;;;;Hamonière;13;;312;;in-12;;;;;2,50;;;;;;;;;;;;;Smith;Paris;Paris, quai Voltaire, porte cochère n. 11;Théophile Barrois fils, libraire pour les langues étrangères et vivantes;;;;;;;;;;;;;;;;;;;
1820;2;1820/01/08;116;159;BELLES-LETTRES;Rhétorique et Eloquence;Français;"Discours et opinions de Mirabeau; précédés d'une Notice historique sur sa vie, par M. Barthe, avocat, et de l'Oraison funèbre prononcée par Cérutti lors de ses funérailles, d'un Parallèle de Mirabeau et du cardinal de Retz, par M. le comte Boissy-d'Anglas ; et des Jugemens portés sur Mirabeau par Chénier et M. le comte Garat. Tome Ier";Mirabeau;;"Justice;Noblesse;Politique;Contexte géographique";;"M. Barthe, avocat;Cérutti;M. le comte Boissy-d'Anglas, pair de France, ancien membre de l'assemblée constituante;Garat;Chénier";37 1/2;;600;;in-8°;;un portrait et un fac simile;2;;6,5;;;;;;;;;;;;;Plassan;Paris;Paris, rue d'Enfer-Saint-Michel, n. 2;Kleffer et Aug. Caunes;;;;;;;;;;;;;;;;;"Le faux titre porte : Les Orateurs français, tome Ier. Cette collection sera divisée en séries. La première, annoncée d'abord en trois volumes, en aura quatre, dont trois consacrés à Mirabeau, et le quatrième à Barnave et Vergniaud. Si l'abondance des matières forçait à faire un cinquième volume pour cette série, il serait délivré gratis aux personnes inscrites avant le 31 janvier 1820. Le premier volume annoncé aujourd'hui contient : 1° Avertissement des éditeurs, 2° Notice sur Mirabeau, 3° Oraison funèbre de Mirabeau, par Cérutti ; 4° Mirabeau et le cardinal de Retz, morceau extrait d'un plus long ouvrage par M. le comte Boissy-d'Anglas, pair de France, ancien membre de l'assemblée constituante ; 5° Jugement de Mirabeau, par Garat ; 6° Jugement de Mirabeau, par Chenier ; 7° les Discours de Mirabeau, du 21 janvier 1789 au 30 octobre de la même année. Le second volume paraitra le 20 janvier ; les autres, de mois en mois. Les trois premiers volumes coûteront chacun 6 fr. 50 c. Les souscripteurs ne les paieront que 19 fr. Le quatrième sera de 6 fr. Ceux qui ne prendront que le quatrième (c'est-à-dire celui consacré à Barnave et Vergniaud) le paieront 8 fr. 50 c.";;
1820;2;1820/01/08;132;179;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Marmontel, de l'Académie française. Nouvelle édition. Tomes VIII et X (formant la IXe et dernière livraison);Marmontel, de l'Académie française;;"Contexte géographique;Sociétés savantes";;;66 1/2;;1596;2;in-12;;;;;5,0;;;;;;;;;;;;;Fain;Paris;Paris;A. Costes;;;;;;;;;;;;;;;;;"Le tome VIII contient les Incas; le tome X, les Mélanges.";;
1820;2;1820/01/08;133;172;BELLES-LETTRES;Romans et Contes;Français;"La chaumière de Clichy; nouvelle historique, dédiée aux personnes qui ont souscrit pour son rétablissement";;Anonyme;;;;9 1/3;;224;;in-12;;;;;3,0;;;;;;;;;;;;;Imbert;Paris;Paris;A. Eymery;;;;;;;;;;;;;;;;;;;
1820;2;1820/01/08;134;168;BELLES-LETTRES;Théâtre;Français;"Le soldat et le courtisan, ou l'Auberge du Point-du-Jour; comédie-vaudeville en un acte et en prose; représentée sur le théâtre du Vaudeville, le 29 mai 1817";"M. Emile C.;J. Beuzeville";"Collectif;Anonyme masculin";;;;2 1/2;;40;;in-8°;;;;;1,0;;;;;;;;;;;;;Nouzou;Paris;Paris;les libraires;;;;;;;;;;;;;;;;;(1819.);;
1820;2;1820/01/08;135;170;BELLES-LETTRES;Théâtre;Français;Bouton de rose, galimathias-féerie raconté par Fanfan-le-Tapin;Fanfan-le-Tapin;Pseudonyme masculin;;;;0 3/4;;12;;in-8°;;;;;0,40;;;;;;;;;;;;;Stahl;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;
1820;2;1820/01/08;136;163;BELLES-LETTRES;Poétique et Poésies;Français;Les folies d'un homme sérieux, ou Petits vers d'un inconnu;;Anonyme;;;;6 1/3;;228;;in-18;;;;;;;;;;;;;;;;;;Fain;Paris;Paris;L. Colas;Paris;Delaunay;;;;;;;;;;;;;;;;;
1820;2;1820/01/08;137;162;BELLES-LETTRES;Poétique et Poésies;Français;Etrennes aux dames. La brune et la blonde, conte;M. Vaissière;;;;;0 1/2;;8;;in-8°;;;;;1,0;;;;;;;;;;;;;Plassan;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;
1820;2;1820/01/08;147;177;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;"Almanach de la Bonne Nouvelle pour l'année 1820 ; contenant des Dialogues et des Anecdotes sur des sujets qui doivent intéresser tout le monde";;Anonyme;;;;1 1/2;;36;;in-12;;;;;;;;;;;;;;;;;;Mme Jeunehomme-Cremière;Paris;;;;;;;;;;;;;;;;;;;"""plus un calendrier""";;
1820;2;1820/01/08;148;163;BELLES-LETTRES;Poétique et Poésies;Français;"Offrande aux Muses ; recueil lyrique. IIe année";;Anonyme;;;;5;;180;;in-18;;;;;1,25;;;;;;;;;;;;;Tiger;Paris;Paris;Tiger;;;;;;;;;;;;;;;;;;;
1820;2;1820/01/08;149;163;BELLES-LETTRES;Poétique et Poésies;Français;"L'écho des Bardes, ou le Ménestrel ; dédié aux Dames";;Anonyme;;;;4 3/4;;152;;in-16;;;;;4,0;;;;;;;;;;;;;;;Paris;Lefuel;;;;;;;;;;;;;;;;;"""4 feuilles trois quarts, gravées""";;
1820;2;1820/01/08;152;177;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Extrait d’un article du Journal des Débats, du dimanche 2 janvier 1820, relatif à l'ouvrage intitulé : Les missionnaires de 93;;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;le Normant;Paris;;;;;;;;;;;;;;;;;;;;;
1820;2;1820/01/08;156;172;BELLES-LETTRES;Romans et Contes;Français;Paris et le village, ou les Deux Paysans;A. G.;Anonyme;;;;20 1/4;;486;2;in-12;;;;;5,0;;;;;;;;;;;;;P. N. Rougeron;Paris;Paris;Chaumerot jeune;;;;;;;;;;;;;;;;;;;
