Année;Livraison;Date;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1822;11;1822/03/16;1256;195;BELLES-LETTRES;Théâtre;Français;Répertoire du Théâtre-Français. Premier ordre, tomes VIII et XX. Second ordre, tomes X et XXXII;"Racine;Molière;Lafosse;Lagrange-Chancel;Duché;Decaux;Beaumarchais";"Compilation;Pseudonyme";;;;42 3/4;;684;4;In-8°;;;;;;;;;;;;;;;;;;Didot aîné;Paris;Paris;Ladrange;Paris;Guibert;Paris;Lheureux;Paris;Verdière;;;;;;;;;;;"Ces quatre volumes forment la deuxième livraison; le tome VIII du premier ordre est le tome III de Racine; le tome XX est le IIIe de Molière; le tome X du second ordre comprend Lafosse, Lagrange-Chancel, Duché, Decaux; le tome XXXII est le premier volume de Beaumarchais.";;
1822;11;1822/03/16;1257;196;BELLES-LETTRES;Théâtre;Français;"Sylla, tragédie en cinq actes; représentée sur le Premier Théâtre-Français le 27 décembre 1821. Seconde édition";E. Jouy, membre de l'Institut (Académie française);;"Sociétés savantes;Contexte géographique";;;7;;112;;In-8°;;une planche gravée;1;;;;;;;;;;;;;;;Didot aîné;Paris;Paris;Ponthieu;;;;;;;;;;;;;;;;;Cette édition est la même que la première. Une troisième a été annoncée sous le n. 1208.;;
1822;11;1822/03/16;1258;197;BELLES-LETTRES;Théâtre;Français;Rataplan, ou le Petit Tambour, vaudeville-anecdote en un acte, représenté sur le théâtre du Vaudeville, le 25 février 1822;"M. Sewrin;M. Vizentini";Collectif;;;;2 1/4;;36;;In-8°;;;;;1,5;;;;;;;;;;;;;Hocquet;Paris;Paris;Barba;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1259;194;BELLES-LETTRES;Poétique et Poésie;"Français;Anglais";"Traduction de l'Essai sur l'homme de Pope en vers français; précédée d'un discours, et suivie de notes avec le texte anglais en regard, par M. de Fontanes, de l'Académie française";Pope;;"Sociétés savantes;Contexte géographique";M. de Fontanes, de l'Académie française;;15 3/4;;252;;In-8°;;;;;;;;;;;;;;;;;;le Normant;Paris;Paris;le Normant;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1260;188;BELLES-LETTRES;Poétique et Poésie;Français;Les Destins de l'homme, poëme en quatre chants;M. Rochat, principal honoraire, et professeur d'histoire au collège d'Angoulême;;"Enseignement;Contexte géographique";;;4 1/2;;108;;In-12;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris;Béchet aîné;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1261;188;BELLES-LETTRES;Poétique et Poésie;Français;Les Premières Amours de Napoléon, poëme, suivi d'un fragment épique sur l'Assemblée nationale, et de chants élégiaques. - Idem, seconde édition. - Idem, troisième édition.;Jean-Jacques Faucillon;;;;;4 1/2;;72;;In-8°;;;;;;;;;;;;;;;;;;Hocquet;Paris;Paris;Guien et compagnie;Londres;Guien et compagnie;;;;;;;;;;;;;;;"Les trois éditions ont été imprimées et publiées en même tems; cependant elles présentent des différences. La première édition a un Préambule de quatre pages et point de table. Les deuxième et troisième ont une Table et point de préambule. La table étant sur une page qu'elle ne remplit pas, les trois dernières pages des seconde et troisième éditions sont blanches ; ce qui explique comment les trois éditions ont le même nombre de feuilles.";;
1822;11;1822/03/16;1262;188;BELLES-LETTRES;Poétique et Poésie;Français;Essais en poésie;;Anonyme;;;;1 1/2;;24;;In-8°;;;;;;;;;;;;;;;;;;J. Baratier;Grenoble;;;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1263;187;BELLES-LETTRES;Poétique et Poésie;Français;Recueil de pièces publiées dans le cours de la révolutions;M. Lenormand de Bretteville, chef d'escadron;;Armée et maintien de l'ordre;;;1;;16;;In-8°;;;;;;;;;;;;;;;;;;Setier;Paris;;;;;;;;;;;;;;;;;;;En vers.;;
1822;11;1822/03/16;1264;193;BELLES-LETTRES;Poétique et Poésie;Français;Chanson nouvelle;;Anonyme;;;;0 3/4;;12;;In-8°;;;;;;;;;;;;;;;;;;Dentu;Paris;;;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1265;182;BELLES-LETTRES;Langues;Français;Abrégé de la grammaire grecque, à l'usage des commençans. Nouvelle édition;J.-B. Gail, membre de l'Institut;;Sociétés savantes;;;4 1/3;;104;;in-12;;;;;;;;;;;;;;;;;;Delalain;Paris;Paris;Delalain;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1267;184;BELLES-LETTRES;Langues;Français;Dictionnaire des homonymes;;Anonyme;;;;2 1/2;;60;;In-12;;;;;;;;;;;;;;;;;;Forest;Nantes;;;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1268;183;BELLES-LETTRES;Langues;Français;Ancienneté de la langue française;C.-M. Simonin, correspondant de la Société académique de Nantes;;"Sociétés savantes;Contexte géographique";;;1 1/4;;20;;In-8°;;;;;;;;;;;;;;;;;;Forest;Nantes;;;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1270;204;BELLES-LETTRES;Romans et Contes;Français;Mémoires de la princesse Elisa de B***, ou Histoire d'une orpheline française, renfermant des détails curieux et intéressans sur la cour de Selim III, le sérail, et la vie du sultan Osman;princesse Elisa de B***;Anonyme féminin;Noblesse;;;17;;408;2;In-12;;2 planches;2;;;;;;;;;;;;;;;Barret;Lyon;Lyon;Laurent;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1271;192;BELLES-LETTRES;Poétique et Poésie;Français;Remarques sur l'Almanach des muses de Lyon et du midi de la France, pour l'année 1822;;Anonyme;;;;1 1/2;;24;;In-8°;;;;;;;;;;;;;;;;;;Kindelem;Lyon;;;;;;;;;;;;;;;;;;;Voy. n. 772;;
1822;11;1822/03/16;1283;195;BELLES-LETTRES;Théâtre;Français;"Suite du Répertoire du Théâtre-Français, avec un choix des pièces de plusieurs autres théâtres, ou Collection générale supplémentaire des productions qui composent la partie dramatique de la littérature française, rassemblées et mises en ordre par M. Lepeintre, et précédées de notices sur les auteurs ; le tout terminé par une table générale. Edition économique, qui sera au moins de 70 et au plus de 80 volumes in-18 brochés, par Mme veuve Dabo. (Prospectus).";;Anonyme;;;;0 1/2;;2;;In-folio;;;;;;;;;;;;;;;;;;Tremblay;Senlis;Paris;Mme Dabo;;;;;;;;;;;;;;;;;La première livraison paraîtra le 25 mars, et les autres successivement de mois en mois. Le prix de chacune des quatorze premières livraisons sera de 8 fr. Passé 70, chaque volume ne sera payé que fr. 50 c., et les volumes excédant 80 seront délivrés gratis.;;
1822;11;1822/03/16;1284;195;BELLES-LETTRES;Théâtre;Français;Tableau des livraisons de la Suite du Répertoire. Edition économique au moins de 70 volumes in-18 brochés;Mme veuve Dabo;Nom féminin;Épouse;;;0 1/2;;2;;In-folio;;;;;;;;;;;;;;;;;;Tremblay;Senlis;Paris;Mme veuve Dabo;;;;;;;;;;;;;;;;;Voyez n. 1283.;;
1822;11;1822/03/16;1286;210;BELLES-LETTRES;Polygraphes;Français;"Bibliothèque des classiques Dieudonné. Œuvres de Bossuet, 20 volumes in-12 ; de Bourdaloue, 18 volumes in-12 ; et de Massillon, 16 volumes in-12 ; paraissant de quinzaine en quinzaine, à 2 fr. chaque volume (Prospectus. Mars 1822.)";;Anonyme;;;;0 1/4;;6;;In-12;;;;;;;;;;;;;;;;;;le Normant;Paris;Paris;N. Pichard;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1313;193;BELLES-LETTRES;Poétique et Poésie;Français;Cantique pour le 21 janvier;;Anonyme;;;;0 1/6;;4;;In-12;;;;;;;;;;;;;;;;;;Brodard-André;Coulommiers;;;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1314;193;BELLES-LETTRES;Poétique et Poésie;Français;"Les Missionnaires à Paris, par le Béquillard; et Complainte sur l'arrestation de deux particuliers très-connus, par M. Bonavis";"le Béquillard;M. Bonavis";"Compilation;Pseudonyme masculin";;;;0 1/2;;8;;In-8°;;;;;0,75;;;;;;;;;;;;;Guiraudet;Paris;Paris;tous les marchands de nouveautés;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1342;201;BELLES-LETTRES;Romans et Contes;Français;Voyage du jeune Anacharsis en Grèce, vers le milieu du quatrième siècle avant l'ère vulgaire. Nouvelle édition;J. J. Barthelemi;;;;;50 11/32;;3222;8;In-32;;une carte générale de la Grèce, et une suite de jolies figures représentant les principaux chefs-d'œuvre de la sculpture des Grecs;;;;;;;;;;;;;;;;Didot jeune;Paris;Paris;Saintin;;;;;;;;;;;;;;;;;Nouvelle édition, ornée d'une carte générale de la Grèce, et d'une suite de jolies figures représentant les principaux chefs-d'œuvre de la sculpture des Grecs.;;
1822;11;1822/03/16;1347;204;BELLES-LETTRES;Romans et Contes;Français;Saint Léon, ou la Suite d'un bal masqué.;L. A. Moerys;;;;;26 5/6;;644;3;In-12;;;;;7,50;;;;;;;;;;;;;Hocquet;Paris;Paris;G. C. Hubert;;;;;;;;;;;;;;;;;Trois volumes in-12, ensemble de 26 feuilles 5/6.;;
1822;11;1822/03/16;1348;199;BELLES-LETTRES;Théâtre;Français;La Journée de Salamine, tragédie lyrique en quatre actes. Nivôse an 2 (1793);J.-J. Leroux;;;;;4 1/2;;72;;In-8°;;;;;;;;;;;;;;;;;;Didot jeune;Paris;;;;;;;;;;;;;;;;;;;La date de nivose an 2 (1793) est sans doute celle de la composition de l'ouvrage. L'auteur en a donné une première édition tirée à petit nombre chez le même imprimeur, en 1819, in-8° de 3 feuilles 1/2.;;
1822;11;1822/03/16;1349;188;BELLES-LETTRES;Poétique et Poésie;Français;Poèmes. Héléna, la Somnambule, la Fille de Jephté, la Femme adultère, le Bal, la Prison.;;Anonyme;;;;10;;160;;In-8°;;;;;;;;;;;;;;;;;;Guiraudet;Paris;Paris;Pélicier;;;;;;;;;;;;;;;;;In-8° de 10 feuilles.;;
1822;11;1822/03/16;1350;188;BELLES-LETTRES;Poétique et Poésie;Français;"Le Nouveau Ragotin, ou l'Assaut du moulin; poëme héroïcomique en cinq chants";C. D.;Anonyme;;;;2 1/3;;84;;In-18;;;;;;;;;;;;;;;;;;Fain;Paris;;;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1351;187;BELLES-LETTRES;Poétique et Poésie;Français;Poésies de Mme Desbordes-Valmore. Troisième édition;Mme Desbordes-Valmore;Nom féminin;Épouse;;;6 7/9;;244;;In-18;;un frontispice gravé, plus des planches;;;5;;un frontispice gravé, plus des planches;;papier vélin;10;;un frontispice gravé, plus des planches;;figures sur papier de Chine;20;;;Fain;Paris;Paris, rue d'Anjou-Dauphine, n. 7;Th. Grandin;;;;;;;;;;;;;;;;;;Le frontispice gravé est compris dans le nombre de feuilles.;
1822;11;1822/03/16;1354;212;BELLES-LETTRES;Epistolaires;Français;"Lettres de M. de Saint-Martin, évêque de Caradre, vicaire apostolique du Su-Tchuein, à ses père et mère, et à son frère religieux bénédictin; précédées d'une notice biographique, et suivies de notes. Par M. l'abbé Labouderie, ancien vicaire de Notre-Dame, etc.. On y a joint un essai sur la législation chinoise, par M. Dellac, avocat à la cour royale de Paris";M. de Saint-Martin, évêque de Caradre, vicaire apostolique du Su-Tchuein;;"Religion;Contexte géographique;Justice";;"M. l'abbé Labouderie, ancien vicaire de Notre-Dame, etc.;M. Dellac, avocat à la cour royale de Paris";31 3/4;;508;;In-8°;;;;;6,5;;;;;;;;;;;;;J. Gratiot;Paris;Paris;Théodore Leclerc;;;;;;;;;;;;;;;;;Jean Didier de Saint-Marin, né à Paris le 18 janvier 1743, mort en Chine le 15 9bre 180?;La date de mort est illisible : 1801 ? 1802 ? 1803 ? (JBM);
1822;11;1822/03/16;1367;188;BELLES-LETTRES;Poétique et Poésie;Français;Ana, ou l'Intrigante, poëme en trois chants;M. de Loisy;;;;;4;;64;;In-8°;;;;;;;;;;;;;;;;;;Nouzou;Paris;;;;;;;;;;;;;;;;;;;In-8° de 4 feuilles.;;
1822;11;1822/03/16;1368;195;BELLES-LETTRES;Théâtre;Français;Théâtre-Français. Répertoire complet. Houdart, Lafosse, Lagrange, Graffigny, Châteaubrun, Colardeau. Edition Touquet;"Houdart;Lafosse;Lagrange;Graffigny;Châteaubrun;Colardeau";Compilation;;;;14;;336;;in-12;;;;cartonné;2;;;;;;;;;;;;;Belin;Paris;Paris;chez l'éditeur;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1369;211;BELLES-LETTRES;Polygraphes;Français;Voltaire. (Tome XXIIe.) Siècle de Louis XIV, tome II. Edition Touquet.;Voltaire;Pseudonyme;;;;23 1/3;;560;;In-12;;;;;2,0;;;;;;;;;;;;;Laurens aîné;Paris;Paris, rue de la Huchette, n. 18;chez l'éditeur;;;;;;;;;;;;;;;;;C'est le cinquante et unième volume dans l'ordre de publication. Il est daté du 24 février 1822.;;
1822;11;1822/03/16;1375;210;BELLES-LETTRES;Polygraphes;"Français;Latin";Oeuvres Complètes de M. T. Cicéron, traduites en français, avec le texte en regard. Edition publiée par Jos.-Vict. Leclerc, professeur de rhétorique au college royal de Charlemagne. Tomes XII et XIII, septième livraison.;M. T. Cicéron;;Enseignement;Jos.-Vict. Leclerc, professeur de rhétorique au collége royal de Charlemagne;Jos.-Vict. Leclerc, professeur de rhétorique au collége royal de Charlemagne;58;;928;2;In-8°;;;;;14;;;;;;;;;;;;;Crapelet;Paris;Paris;Lefévre;;;;;;;;;;;;;;;;;Ces deux volumes forment la septième livraison. Ils contiennent la suite des discours.;;
1822;11;1822/03/16;1376;200;BELLES-LETTRES;Théâtre;Italien;Elisabetta, regina d'Inghilterra, dramma per musica in due atti. Elisabeth, etc., représenté pour la première fois à Paris sur le théâtre de l'Académie royale de musique le 10 mars 1822, pour le bénéfice de Mme Mainvielle Feodor, et ensuite sur le théâtre royal Italien, salle de Louvois.;;Anonyme;;;;1 3/4;;28;;In-8°;;;;;1,5;;;;;;;;;;;;;Hocquet;Paris;Paris;Roullet;;;;;;;;;;;;;;;;;;;
1822;11;1822/03/16;1378;201;BELLES-LETTRES;Romans et Contes;Espagnol;La Cabana Indiana y el Café de Surate, cuentos de Santiago Bernardino Henrique de Saint-Pierre.;Santiago Bernardino Henrique de Saint-Pierre;;;;;3 8/9;;140;;In-18;;;;;;;;;;;;;;;;;;Kindelem;Lyon;Paris;Cormon et Blanc;;;;;;;;;;;;;;;;;;;
1822;12;1822/03/23;1381;187;BELLES-LETTRES;Poétique et Poésie;Français;La Henriade, ornée de dessins lithographiques de M. Horace Vernet, avec les portraits, par M. Mauzaisse. Première livraison;Voltaire;Pseudonyme;;;"M. Horace Vernet;M. Mauzaisse";4;;16;;In-folio;;4 planches dont 2 portraits;4;;15;;4 planches dont 2 portraits (avant la lettre);4;;25;;;;;;;;P. F. Dupont;Paris;Paris, rue de Grenelle-Saint-Honoré, hôtel des Fermes;P. Dupont, éditeur;Paris, rue Taranne, n. 25;E. Dubois, éditeur;;;;;;;;;;;;;;;"La première livraison contient le texte du premier chant ; la seconde, les 326 premiers vers du second chant (qui en a 358). Les planches de la première livraison sont 1° portrait de Henri IV ; 2° Henri III adressant un discours à Henri IV ; 3° Mornay-Duplessis ; 4° Henri IV quittant le vieillard. Les planches de la seconde sont 1° Elisabeth ; 2° Henri IV faisant le récit à Elisabeth ; 3° Coligny ; 4° assassinat de Coligny. L'ouvrage aura dix livraisons. Chaque livraison contiendra 4 planches, dont deux portraits, et à peu près le texte d'un chant. Les livraisons se publieront de deux en deux mois. Le prix de chacune est de 15-0. Avant la lettre 25-0.";;
1822;12;1822/03/23;1381;187;BELLES-LETTRES;Poétique et Poésie;Français;La Henriade, ornée de dessins lithographiques de M. Horace Vernet, avec les portraits, par M. Mauzaisse. Seconde livraison;Voltaire;Pseudonyme;;;"M. Horace Vernet;M. Mauzaisse";3;;12;;In-folio;;4 planches dont 2 portraits;4;;15;;4 planches dont 2 portraits (avant la lettre);4;;25;;;;;;;;P. F. Dupont;Paris;Paris, rue de Grenelle-Saint-Honoré, hôtel des Fermes;P. Dupont, éditeur;Paris, rue Taranne, n. 25;E. Dubois, éditeur;;;;;;;;;;;;;;;"La première livraison contient le texte du premier chant ; la seconde, les 326 premiers vers du second chant (qui en a 358). Les planches de la première livraison sont 1° portrait de Henri IV ; 2° Henri III adressant un discours à Henri IV ; 3° Mornay-Duplessis ; 4° Henri IV quittant le vieillard. Les planches de la seconde sont 1° Elisabeth ; 2° Henri IV faisant le récit à Elisabeth ; 3° Coligny ; 4° assassinat de Coligny. L'ouvrage aura dix livraisons. Chaque livraison contiendra 4 planches, dont deux portraits, et à peu près le texte d'un chant. Les livraisons se publieront de deux en deux mois. Le prix de chacune est de 15-0. Avant la lettre 25-0.";;
1822;12;1822/03/23;1390;211;BELLES-LETTRES;Polygraphes;Français;Oeuvres Complètes de Voltaire, tomes XXXIX et XL. - Dictionnaire philosophique, tomes IV et V.;Voltaire;Pseudonyme;;;;54 1/4;;868;2;In-8°;;;;;;;;;;;;;;;;;;P. Didot aîné;Paris;Paris;E. A. Lequien;;;;;;;;;;;;;;;;;Ce sont les tomes XXVII et XXVIII dans l'ordre de publication. Ils forment la treizième livraison.;;
1822;12;1822/03/23;1391;211;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Voltaire, tome XXIII. - Romans, tome I.;Voltaire;Pseudonyme;;;;25;;400;;In-8°;;;;;2,5;;;;;;;;;;;;;Mme veuve Jeunehomme;Paris;Paris;J. Esneaux;;;;;;;;;;;;;;;;;C'est le Xe volume dans l'ordre de publication. Il forme la dixième livraison de l'édition.;;
1822;12;1822/03/23;1392;210;BELLES-LETTRES;Polygraphes;Français;Œuvres de d'Alembert. Tome III;d'Alembert;;;;;46 3/4;;748;1;in-8°;;;;;8,0;;;;;;;;;;;;;A. Belin;Paris;Paris;A. Belin;Paris;Bossange père et fils;Paris;Bossange frères;;;;;;;;;;;;;Cet ouvrage fait partie de la Collection de prosateurs français. Ce volume contient la suite des Éloges, etc.;;
1822;12;1822/03/23;1393;205;BELLES-LETTRES;Romans et Contes;Français;La prison d'Edimbourg, nouveaux contes de mon hôte, recueillis et mis au jour par Jedediah Cleishbotham, maître d'école et sacristain de la paroisse de Gaudercleugh.;;Anonyme;;;;45 3/4;;1098;4;In-12;;;;;10,0;;;;;;;;;;;;;Cosson;Paris;Paris;Henri Nicolle;Paris;Ladvocat;;;;;;;;;;;;;;;(1821.);;
1822;12;1822/03/23;1394;205;BELLES-LETTRES;Romans et Contes;Français;"Les Puritains d'Ecosse et le Nain mystérieux; nouveaux contes de mon hôte, recueillis et mis au jour par Jedediah Cleishbotham, maître d'école et sacristain de la paroisse de Gaudercleugh";;Anonyme;;;;45;;1080;4;In-12;;;;;;;;;;;;;;;;;;Cosson;Paris;Paris;H. Nicolle;Paris;Ladvocat;;;;;;;;;;;;;;;(1821.);Je suis tenté de considérer Jedediah Cleishbotham comme un personnage et non comme un pseudonyme (de Walter Scott), mais ça se discute (JBM).;
1822;12;1822/03/23;1395;205;BELLES-LETTRES;Romans et Contes;Français;Rolando Murone. Traduit de l'anglais.;Alexandre Henry, esq;;Noblesse;;;14 2/3;;352;2;In-12;;;;;;;;;;;;;;;;;;Cosson;Paris;Paris;Lecointe et Durey;;;;;;;;;;;;;;;;;;;
1822;12;1822/03/23;1396;194;BELLES-LETTRES;Poétique et Poésie;Français;Poésies de F. Schiller, traduites de l'allemand, par C. J.;F. Schiller;Anonyme;;C. J.;;14 1/2;;348;;In-12;;;;;3,50;;;;;;;;;;;;;Dupont;Paris;Paris;Delongchamps;;;;;;;;;;;;;;;;;;;
1822;12;1822/03/23;1397;199;BELLES-LETTRES;Théâtre;Français;La Mort de Kléber, tragédie en trois actes;M. Jacinthe Leclere;;;;;4 1/2;;72;;In-8°;;un portrait;1;;2;;;;;;;;;;;;;Chaignieau fils;Paris;Paris;Duvernois;;;;;;;;;;;;;;;;;;;
1822;12;1822/03/23;1398;191;BELLES-LETTRES;Poétique et Poésie;Français;Epître aux journalistes, sur la censure et sur la presse.;;Anonyme;;;;0 1/2;;8;;In-8°;;;;;;;;;;;;;;;;;;Hardy;Paris;Paris;les marchands de nouveautés;;;;;;;;;;;;;;;;;En vers.;;
1822;12;1822/03/23;1399;189;BELLES-LETTRES;Poétique et Poésie;Français;Elpenor, conte phrygien, suivi de poésies fugitives;L. Chiron, membre de plusieurs académies;;Sociétés savantes;;;1;;16;;In-8°;;;;;;;;;;;;;;;;;;Fleuriot;Le Mans;;;;;;;;;;;;;;;;;;;;;
1822;12;1822/03/23;1400;207;BELLES-LETTRES;Mythologie et Fables;Français;Lettres à Emilie, sur la mythologie;C. A. Demoustier;;;;;17 1/2;;630;6;In-18;;;;;;;;;;;;;;;;;;Laurens aîné;Paris;Paris;J.-B. Garnery;;;;;;;;;;;;;;;;;"""Six parties formant six tomes"". (1820.)";;
1822;12;1822/03/23;1401;211;BELLES-LETTRES;Polygraphes;Français;"Œuvres de Pothier. Nouvelle édition, ornée du portrait de l'auteur ; publiée par M. Siffrein. Tome IV";Pothier;;;;M. Siffrein;44;;704;1;In-8°;;;;;;;;;;;;;;;;;;Chanson;Paris;Paris, rue Saint-Jean-de-Beauvais, n. 1;chez l'éditeur;Paris;Chanson;;;;;;;;;;;;;;;;;
1822;12;1822/03/23;1410;212;BELLES-LETTRES;Epistolaires;Français;L'Art épistolaire, par demandes et par réponses, pour servir à l'éducation de la jeunesse. Nouvelle édition;;Anonyme;;;;3 1/2;;126;;In-18;;;;;;;;;;;;;;;;;;Thibaud Landriot;Clermont-Ferrand;;;;;;;;;;;;;;;;;;;;;
1822;12;1822/03/23;1431;183;BELLES-LETTRES;Langues;Français;"Nouveau dictionnaire des commençans, français-latin, revu, corrigé et considérablement augmenté; dans lequel on a aplani toutes les difficultés qui se présentaient aux élèves. Suivi d'un petit dictionnaire des noms propres de lieux, de peuples, etc.";M. B***, professeur au collége royal de Lyon;Anonyme masculin;"Enseignement;Contexte géographique";;;41 1/2;;664;;in-8°;;;;;;;;;;;;;;;;;;Mistral;Lyon;;;;;;;;;;;;;;;;;;;;;
1822;12;1822/03/23;1432;206;BELLES-LETTRES;Romans et Contes;Français;Extrait du troisième cahier du Conteur. Les deux proscrits.;J. B. Bayle;;;;;1 1/2;;24;;In-8°;50;;;;;;;;;;;;;;;;;Bailleul;Paris;;;;;;;;;;;;;;;;;;;Tiré à 50. Ne se vend pas.;;
1822;12;1822/03/23;1433;206;BELLES-LETTRES;Romans et Contes;Français;Le Berger et son troupeau;;Anonyme;;;;1 1/2;;36;;In-12;;;;;;;;;;;;;;;;;;Laurens aîné;Paris;;;;;;;;;;;;;;;;;;;;;
1822;12;1822/03/23;1434;206;BELLES-LETTRES;Romans et Contes;Français;Les Deux Vieillards;;Anonyme;;;;1 1/6;;28;;In-12;;;;;;;;;;;;;;;;;;Laurens aîné;Paris;;;;;;;;;;;;;;;;;;;(1821.);;
1822;12;1822/03/23;1436;201;BELLES-LETTRES;Romans et Contes;Français;Virginie, ou la Vierge chrétienne, histoire sicilienne pour servir de modèle aux filles qui aspirent à la perfection. Nouvelle édition, revue, corrigée et augmentée;R. P. Michel-Ange Marin, religieux minime;;Religion;;;31;;744;2;In-12;;;;;;;;;;;;;;;;;;Chambeau;Avignon;;;;;;;;;;;;;;;;;;;;;
1822;12;1822/03/23;1442;210;BELLES-LETTRES;Polygraphes;Français;Œuvres de Bourdaloue et de Massillon, en 30 volumes in-12, superbe édition, caractères neufs, papier vélin surfin, ornée du portrait de ces deux grands prédicateurs. (Prospectus.);;Anonyme;;;;0 1/6;;4;;In-12;;;;;;;;;;;;;;;;;;Douillier;Dijon;Dijon;Douillier;;;;;;;;;;;;;;;;;"Chaque auteur aura 15 volumes. Le prix du volume est de 1 fr. 75 c., payable en recevant chaque livraison, et en souscrivant pour les deux ouvrages ; mais en ne souscrivant que pour l'un des deux, le prix sera de 2 fr. La première livraison, composée du tome Ier de Bourdaloue pour les Dimanches, et de celui des Mystères de Massillon, paraîtra en juillet prochain. Les autres livraisons, également de deux volumes, c'est-à-dire un de chaque auteur, se succéderont de deux mois en deux mois. Le volume de l'Avent de ces oeuvres auront chacun le portrait de leur auteur avec une notice historique.";;
1822;12;1822/03/23;1453;208;BELLES-LETTRES;Philologie, Mélanges, Critique, etc.;Français;Feuillets tombés des tablettes de l'amour, ou Lettres à mon amie, sur quelques amours célèbres;Constant Taillard;;;;;16 1/2;;396;;in-12;;une planche gravée;1;;3,5;;;;;;;;;;;;;Chanson;Paris;;;;;;;;;;;;;;;;;;;;;
1822;12;1822/03/23;1454;209;BELLES-LETTRES;Philologie, Mélanges, Critique, etc.;Français;"De l'Influence de la chanson en France, ou la philosophie, la métaphysique et la politique de la chanson …......... bourbonisée; fragment suivi de mélanges remplis d'érudition couleur de rose";Auguste Hus;;;;;0 1/4;;4;;In-8°;;;;;0,25;;;;;;;;;;;;;Rougeron;Paris;Paris, vis-à-vis le passage du Panorama;le libraire vis-à-vis le passage du Panorama;;;;;;;;;;;;;;;;;;;
1822;12;1822/03/23;1455;196;BELLES-LETTRES;Théâtre;Français;La mère rivale, comédie en trois actes et en vers, représentée sur le Théâtre-Français le 4 juillet 1821. Seconde édition;M. Casimir Bonjour;;;;;3 3/4;;60;;in-8°;;;;;;;;;;;;;;;;;;Rignoux;Paris;Paris;Amyot;;;;;;;;;;;;;;;;;Seconde édition.;;
1822;12;1822/03/23;1456;193;BELLES-LETTRES;Poétique et Poésie;Français;Le Chant des vieux guerriers français;Augé, garde-du-corps du Roi;;Armée et maintien de l'ordre;;;0 1/8;;2;;In-8°;;;;;;;;;;;;;;;;;;Guiraudet;Paris;;;;;;;;;;;;;;;;;;;Signé : Augé, garde-du-corps du Roi;;
1822;12;1822/03/23;1457;187;BELLES-LETTRES;Poétique et Poésie;Français;Œuvres Poétiques de J. B. de Saint-Victor;"J. B. de Saint-Victor;Anacréon";Compilation;;J. B. de Saint-Victor;;9 1/3;;336;;In-18;;;;;;;;;;;;;;;;;;Cosson;Paris;Paris;Ch. Gosselin;;;;;;;;;;;;;;;;;La traduction des Odes d'Anacréon fait partie de ce volume.;;
1822;12;1822/03/23;1458;"211;205";BELLES-LETTRES;"Romans et Contes;Polygraphes";Français;Le Lai du dernier Ménestrel. Traduit de l'anglais par le traducteur des œuvres de lord Byron;Sir Walter Scott;Pseudonyme;"Noblesse;Métiers du livre";le traducteur des œuvres de lord Byron;;13;;312;;In-12;;;;;;;;;;;;;;;;;;Cosson;Paris;Paris;Nicolle;Paris;Ladvocat;;;;;;;;;;;;;;;Le faux-titre porte : Œuvres complètes de Walter Scott. Romans poétiques, tome Ier;;
